Gene Symbol,Gene ID,Interaction Count,Organism Count
ELMO1,9844,1,1
ELMO2,63916,1,1
ELMO3,79767,1,1
ELMOD3,84173,1,1
ELN,2006,1,1
ELOVL2,54898,1,1
ELOVL7,79993,1,1
ELP1,8518,1,1
ELP6,54859,1,1
ELT-2,181250,1,1
EMC3,55831,1,1
EMC7,56851,1,1
EMD,2010,1,1
EMG1,10436,1,1
EML3,256364,1,1
ENC1,8507,1,1
ENO2,2026,1,1
ENPP1,5167,1,1
ENPP3,5169,1,1
ENPP7,339221,1,1
EPAS1,2034,1,1
EPB41,2035,1,1
EPB41L3,23136,1,1
EPCAM,4072,1,1
EPHB3,2049,1,1
EPHX4,253152,1,1
EPN2,22905,1,1
EPOP,100170841,1,1
EPRS1,2058,1,1
EPS8,2059,1,1
EPS8L2,64787,1,1
EPSTI1,94240,1,1
ERBB2,2064,1,1
ERBB3,2065,1,1
ERCC2,2068,1,1
ERCC4,2072,1,1
ERCC6L,54821,1,1
EREG,2069,1,1
ERG28,11161,1,1
ERGIC1,57222,1,1
ERH,2079,1,1
ESCO1,114799,1,1
ESF1,51575,1,1
ESM1,11082,1,1
ESPL1,9700,1,1
ESPN,83715,1,1
ETF1,2107,1,1
ETHE1,23474,1,1
ETL4,100144434,1,1
ETV3,2117,1,1
ETV4,2118,1,1
ETV5,2119,1,1
EXO1,9156,1,1
EXOSC2,23404,1,1
EXOSC4,54512,1,1
EXPH5,23086,1,1
EYA4,2070,1,1
EZR,7430,1,1
F11-AS1,285441,1,1
F2RL3,9002,1,1
F3,2152,1,1
F5,2153,1,1
F8A1,8263,1,1
F8A2,474383,1,1
F8A3,474384,1,1
FAAP100,80233,1,1
FABP1,2168,1,1
FABP5,2171,1,1
FAF1,11124,1,1
FAM110A,83541,1,1
FAM110B,90362,1,1
FAM110D,79927,1,1
FAM111A,63901,1,1
FAM111B,374393,1,1
FAM114A1,92689,1,1
FAM13A,10144,1,1
FAM149A,25854,1,1
FAM156A,29057,1,1
FAM162A,26355,1,1
FAM162B,221303,1,1
FAM171A1,221061,1,1
FAM234A,83986,1,1
FAM3C,10447,1,1
FAM43A,131583,1,1
FAM53A,152877,1,1
FAM53B,9679,1,1
FAM72A,729533,1,1
FAM78A,286336,1,1
FAM83D,81610,1,1
FAM8A1,51439,1,1
FANCD2,2177,1,1
FANCE,2178,1,1
FAR2,55711,1,1
FARSA,2193,1,1
FARSB,10056,1,1
FAS,355,1,1
FASTKD2,22868,1,1
FAT1,2195,1,1
FBF1,85302,1,1
FBLN1,2192,1,1
FBN1,2200,1,1
FBN2,2201,1,1
FBP1,2203,1,1
FBXL2,25827,1,1
FBXL5,26234,1,1
FBXL7,23194,1,1
FBXL9P,26231,1,1
FBXO25,26260,1,1
FBXO27,126433,1,1
FBXO5,26271,1,1
FCF1,51077,1,1
FCGR3,14131,1,1
FCGR4,246256,1,1
FCGRT,2217,1,1
FCN2,2220,1,1
FDFT1,2222,1,1
FDPS,2224,1,1
FDX2,112812,1,1
FDXR,2232,1,1
FEM1C,56929,1,1
FEN1,2237,1,1
FER1L4,80307,1,1
FGD6,55785,1,1
FGF11,2256,1,1
FGF9,2254,1,1
FGFR4,2264,1,1
FGFRL1,53834,1,1
FGL2,10875,1,1
FHIP1A,729830,1,1
FHIP2A,57700,1,1
FIGNL1,63979,1,1
FKBP4,2288,1,1
FKBP5,2289,1,1
FKBP8,23770,1,1
FKBP9,11328,1,1
FLI1,2313,1,1
FLRT3,23767,1,1
FLVCR2,55640,1,1
FMN1,342184,1,1
FMO4,2329,1,1
FN1,2335,1,1
FNDC3A,22862,1,1
FOXC2,2303,1,1
FOXE1,2304,1,1
FOXM1,2305,1,1
FOXP1,27086,1,1
FOXRED2,80020,1,1
FRG1,2483,1,1
FRMD8,83786,1,1
FRRS1,391059,1,1
FST,10468,1,1
FTH1,2495,1,1
FTL,2512,1,1
FTO,79068,1,1
FUCA1,2517,1,1
FUCA2,2519,1,1
FURIN,5045,1,1
FUS,2521,1,1
FUT2,2524,1,1
FZD2,2535,1,1
FZD4,8322,1,1
FZD8,8325,1,1
FZD9,8326,1,1
G6PC1,2538,1,1
GAB1,2549,1,1
GABRE,2564,1,1
GADD45A,1647,1,1
GADD45B,4616,1,1
GADD45GIP1,90480,1,1
GAL,51083,1,1
GAL3ST2,64090,1,1
GALE,2582,1,1
GALK1,2584,1,1
GALNT1,2589,1,1
GALNT18,374378,1,1
GALNT3,2591,1,1
GAR1,54433,1,1
GART,2618,1,1
GAS6,2621,1,1
GATA1,2623,1,1
GATA4,2626,1,1
GATA5,140628,1,1
GBP1,2633,1,1
GBP1P1,400759,1,1
GBP2,2634,1,1
GCHFR,2644,1,1
GCLM,2730,1,1
GCNT2,2651,1,1
GCNT3,9245,1,1
GDA,9615,1,1
GDE1,51573,1,1
GDNF,2668,1,1
GDPD2,54857,1,1
GDPD3,79153,1,1
GET1,7485,1,1
GFER,2671,1,1
GFPT1,2673,1,1
GFPT2,9945,1,1
GGCT,79017,1,1
GGCX,2677,1,1
GHITM,27069,1,1
GHRL,51738,1,1
GIMAP3,83408,1,1
GIMAP6,474344,1,1
GINS1,9837,1,1
GJA1,2697,1,1
GJC1,10052,1,1
GK,2710,1,1
GLI3,2737,1,1
GLIS3,169792,1,1
GLRX3,10539,1,1
GLUL,2752,1,1
GLYATL1,92292,1,1
GMDS,2762,1,1
GMPR,2766,1,1
GMPS,8833,1,1
GNAO1,2775,1,1
GNAT1,2779,1,0
GNG11,2791,1,1
GNL1,2794,1,1
GNL3,26354,1,1
GNPDA1,10007,1,1
GNRH1,2796,1,1
GNRHR,2798,1,1
GOLGA4,2803,1,1
GOLGA7,51125,1,1
GOLGB1,2804,1,1
GOLT1A,127845,1,1
GOSR2,9570,1,1
GPATCH4,54865,1,1
GPCPD1,56261,1,1
GPER1,2852,1,1
GPI1,14751,1,1
GPM6B,2824,1,1
GPN1,11321,1,1
GPR160,26996,1,1
GPR39,2863,1,1
GPRIN1,114787,1,1
GPSM1,26086,1,1
GPX2,2877,1,1
GPX2-PS1,14777,1,1
GPX4,2879,1,1
GRAMD1B,57476,1,1
GRAMD2B,65983,1,1
GREB1L,80000,1,1
GRIN2A,2903,1,1
GRINA,2907,1,1
GRPEL1,80273,1,1
GRWD1,83743,1,1
GSDME,1687,1,1
GSKIP,51527,1,1
GSPT1,2935,1,1
GST-1,176281,1,1
GST-4,177886,1,1
GSTA3,2940,1,1
GSTM5,2949,1,1
GTF2B,2959,1,1
GTF2H1,2965,1,1
GTF2H3,2967,1,1
GTF3A,2971,1,1
GTPBP2,54676,1,1
GTPBP4,23560,1,1
GTSE1,51512,1,1
GUCA2B,2981,1,1
GUCD1,83606,1,1
GYG2,8908,1,1
GZF1,64412,1,1
GZMA,3001,1,1
GZMB,3002,1,1
GZMD,14941,1,1
H1-0,3005,1,1
H1-10,8971,1,1
H1-3,3007,1,1
H2AB2,474381,1,1
H2AC10,319173,1,1
H2AC13,8329,1,1
H2AC15,8330,1,1
H2AC17,8336,1,1
H2AC20,8338,1,1
H2AC21,317772,1,1
H2AC25,92815,1,1
H2AC6,8334,1,1
H2BC14,8342,1,1
H2BC21,8349,1,1
H2-D4,14967,1,1
H2-K1,14972,1,1
H2-K2,630499,1,1
H2-L,14980,1,1
H2-M2,14990,1,1
H2-Q1,15006,1,1
H2-Q10,15007,1,1
H2-Q2,15013,1,1
H2-Q4,15015,1,1
H2-T22,15039,1,1
H2-T3,15043,1,1
H3C12,8356,1,1
H3C13,653604,1,1
H3C8,8355,1,1
H3F3B,15081,1,1
H3F4,382523,1,1
H4C16,121504,1,1
H4C3,8364,1,1
H4C6,8361,1,1
H4C9,8294,1,1
H6PD,9563,1,1
HACD1,9200,1,1
HACE1,57531,1,1
HACL1,26061,1,1
HADH,3033,1,1
HAGHL,84264,1,1
HAPSTR1,29035,1,1
HARS1,3035,1,1
HASPIN,83903,1,1
HAUS5,23354,1,1
HAUS7,55559,1,1
HAUS8,93323,1,1
HBB-B1,15129,1,1
HBEGF,1839,1,1
HCK,3055,1,1
HCST,10870,1,1
HDAC5,10014,1,1
HEATR1,55127,1,1
HECA,51696,1,1
HELLS,3070,1,1
HELZ2,85441,1,1
HEMK1,51409,1,1
HES2,54626,1,1
HES4,57801,1,1
HEXB,3074,1,1
HEXD,284004,1,1
HGFAC,3083,1,1
HGH1,51236,1,1
HILPDA,29923,1,1
HINT3,135114,1,1
HIVEP1,3096,1,1
HJURP,55355,1,1
HLA-DPB1,3115,1,1
HMBS,3145,1,1
HMGA1,3159,1,1
HMGCS1,3157,1,1
HMGN1,3150,1,1
HMGN5,79366,1,1
HNRNPA0,10949,1,1
HNRNPA1,3178,1,1
HNRNPA3,220988,1,1
HNRNPD,3184,1,1
HNRNPH1,3187,1,1
HNRNPH2,3188,1,1
HNRNPM,4670,1,1
HNRNPU,3192,1,1
HOMER1,9456,1,1
HPDL,84842,1,1
HPF1,54969,1,1
HPX,3263,1,1
HS1BP3,64342,1,1
HS3ST1,9957,1,1
HS3ST3A1,9955,1,1
HSD11B1,3290,1,1
HSD17B10,3028,1,1
HSD17B6,8630,1,1
HSD17B8,7923,1,1
HSD3B1,3283,1,1
HSP-16.1,179286,1,1
HSP-16.2,178659,1,1
HSP-6,178873,1,1
HSP-60,175316,1,1
HSP-70,172757,1,1
HSP90AA1,3320,1,1
HSP90AB1,3326,1,1
HSPA4L,22824,1,1
HSPA9,3313,1,1
HSPB8,26353,1,1
HSPBP1,23640,1,1
HSPD1,3329,1,1
HSPE1,3336,1,1
HSPG2,3339,1,1
HSPH1,10808,1,1
HTRA1,5654,1,1
HVCN1,84329,1,1
HYOU1,10525,1,1
IARS1,3376,1,1
ICOSLG,23308,1,1
ID1,3397,1,1
ID4,3400,1,1
IDI1,3422,1,1
IDO1,3620,1,1
IDS,3423,1,1
IER3,8870,1,1
IFI35,3430,1,1
IFI47,15953,1,1
IFI6,2537,1,1
IFITM1,8519,1,1
IFITM2,10581,1,1
IFITM7,74482,1,1
IFNGR1,3459,1,1
IFNGR2,3460,1,1
IFT22,64792,1,1
IFT81,28981,1,1
IGF1,3479,1,1
IGFBP3,3486,1,1
IGFBP4,3487,1,1
IGFL1,374918,1,1
IGFLR1,79713,1,1
IGHV3-30,28439,1,1
IGSF23,147710,1,1
IGSF3,3321,1,1
IHH,3549,1,1
IL10,3586,1,1
IL11,3589,1,1
IL13RA1,3597,1,1
IL17RB,55540,1,1
IL1R1,3554,1,1
IL1RL1,9173,1,1
IL2,3558,1,1
IL24,11009,1,1
IL2RB,3560,1,1
IL33,90865,1,1
IL7R,3575,1,1
IMMP2L,83943,1,1
IMPDH2,3615,1,1
INCENP,3619,1,1
INHBA,3624,1,1
INPP5B,3633,1,1
INSIG1,3638,1,1
INSL6,11172,1,1
INTS3,65123,1,1
IP6K1,9807,1,1
IPO5,3843,1,1
IPO7,10527,1,1
IPPK,64768,1,1
IQGAP2,10788,1,1
IQSEC1,9922,1,1
IRAK1BP1,134728,1,1
IRAK4,51135,1,1
IRF1,3659,1,1
IRGM2,54396,1,1
ISG15,9636,1,1
ISOC2A,664994,1,1
ISYNA1,51477,1,1
ITGA2,3673,1,1
ITGA4,3676,1,1
ITGAE,3682,1,1
ITGB3BP,23421,1,1
ITGB4,3691,1,1
ITGB7,3695,1,1
ITIH3,3699,1,1
ITM2B,9445,1,1
ITPA,3704,1,1
ITPR2,3709,1,1
ITPR3,3710,1,1
ITPRIP,85450,1,1
ITPRIPL1,150771,1,1
JAGN1,84522,1,1
JMJD4,65094,1,1
JMJD7,100137047,1,1
JMY,133746,1,1
JPH2,57158,1,1
JUNB,3726,1,1
KALRN,8997,1,1
KANK1,23189,1,1
KAT2B,8850,1,1
KATNAL1,84056,1,1
KBTBD11,9920,1,1
KCNMB4,27345,1,1
KCTD10,83892,1,1
KCTD5,54442,1,1
KDM1A,23028,1,1
KHDC4,22889,1,1
KHK,3795,1,1
KHNYN,23351,1,1
KIF11,3832,1,1
KIF14,9928,1,1
KIF15,56992,1,1
KIF18B,146909,1,1
KIF1B,23095,1,1
KIF20B,9585,1,1
KIF22,3835,1,1
KIF23,9493,1,1
KIF2C,11004,1,1
KIF4,16571,1,1
KIF4A,24137,1,1
KIFAP3,22920,1,1
KIRREL3,84623,1,1
KISS1,3814,1,1
KIT,3815,1,1
KITLG,4254,1,1
KLF10,7071,1,1
KLF2,10365,1,1
KLF4,9314,1,1
KLF9,687,1,1
KLHL15,80311,1,1
KLHL29,114818,1,1
KNSTRN,90417,1,1
KPNB1,3837,1,1
KRBA1,77827,1,1
KRT13,3860,1,1
KRT15,3866,1,1
KRT19,3880,1,1
KRT5,3852,1,1
KRT6A,3853,1,1
KRT7,3855,1,1
KRT8,3856,1,1
KRT81,3887,1,1
KRT83,3889,1,1
KRTAP2-3,730755,1,1
KRTAP4-6,81871,1,1
KTI12,112970,1,1
KYNU,8942,1,1
L2HGDH,79944,1,1
LACTB,114294,1,1
LAMA2,3908,1,1
LAMB1,3912,1,1
LAMP3,27074,1,1
LAPTM5,7805,1,1
LARP4,113251,1,1
LARP7,51574,1,1
LARS1,51520,1,1
LARS2,23395,1,1
LAS1L,81887,1,1
LAT,27040,1,1
LBR,3930,1,1
LCT,3938,1,1
LDHD,197257,1,1
LEAP2,116842,1,1
LECT2,3950,1,1
LGR4,55366,1,1
LIG1,3978,1,1
LIG4,3981,1,1
LIMK1,3984,1,1
LIMS2,55679,1,1
LINC02210,147081,1,1
LINC02585,102724368,1,1
LINC-PINT,378805,1,1
LIPE,3991,1,1
LLPH,84298,1,1
LMNA,4000,1,1
LMNB1,4001,1,1
LMNB2,84823,1,1
LMO4,8543,1,1
LMO7,4008,1,1
LMOD1,25802,1,1
LNPEP,4012,1,1
LONP1,9361,1,1
LOXL2,4017,1,1
LOXL3,84695,1,1
LOXL4,84171,1,1
LPAR1,1902,1,1
LPAR3,23566,1,1
LPGAT1,9926,1,1
LRATD1,151354,1,1
LRFN4,78999,1,1
LRIG3,121227,1,1
LRP12,29967,1,1
LRPPRC,10128,1,1
LRRC19,64922,1,1
LRRC20,55222,1,1
LRRC32,2615,1,1
LRRC57,255252,1,1
LRRC7,57554,1,1
LRRCC1,85444,1,1
LSM14B,149986,1,1
LSM2,57819,1,1
LSM5,23658,1,1
LSM7,51690,1,1
LSR,51599,1,1
LTB4R1,16995,1,1
LTC4S,4056,1,1
LTF,4057,1,1
LUM,4060,1,1
LUZP1,7798,1,1
LY6G5B,58496,1,1
LY6G6C,80740,1,1
LY75,4065,1,1
LY96,23643,1,1
LYAR,55646,1,1
LYN,4067,1,1
LYPD6,130574,1,1
LYRM4,57128,1,1
LYZ1,17110,1,1
M1AP,130951,1,1
MACROH2A2,55506,1,1
MAD2L2,10459,1,1
MAF,4094,1,1
MAFF,23764,1,1
MAGI2,9863,1,1
MAK16,84549,1,1
MAL2,114569,1,1
MANF,7873,1,1
MAP1LC3B2,643246,1,1
MAP3K20,51776,1,1
MAP3K5,4217,1,1
MAP3K6,9064,1,1
MAP3K7CL,56911,1,1
MAPK14,1432,1,1
MAPRE3,22924,1,1
MARCHF6,10299,1,1
MARS1,4141,1,1
MATN2,4147,1,1
MAVS,57506,1,1
MAX,4149,1,1
MB21D2,151963,1,1
MBD3,53615,1,1
MBNL2,10150,1,1
MBNL3,55796,1,1
MCCC2,64087,1,1
MCM10,55388,1,1
MCM3,4172,1,1
MCM4,4173,1,1
MCM6,4175,1,1
MCM7,4176,1,1
MCM8,84515,1,1
MCOLN2,255231,1,1
MCPT2,17225,1,1
MCPT4,17227,1,1
MCRIP2,84331,1,1
MCTS2,100101490,1,1
ME2,4200,1,1
MECR,51102,1,1
MEDAG,84935,1,1
MELK,9833,1,1
MEP1B,4225,1,1
MERTK,10461,1,1
MEX3C,51320,1,1
MEX3D,399664,1,1
MGAM,8972,1,1
MGARP,84709,1,1
MGAT1,4245,1,1
MGAT2,4247,1,1
MGAT3,4248,1,1
MGAT4C,25834,1,1
MGAT5,4249,1,1
MGMT,4255,1,1
MGRN1,23295,1,1
MIA2,4253,1,1
MIB2,142678,1,1
MICALL1,85377,1,1
MID1,4281,1,1
MID1IP1,58526,1,1
MIF,4282,1,1
MIGA2,84895,1,1
MIMS1,125228,1,1
MIR1231,100302158,1,1
MIR1243,100302188,1,1
MIR1252,100302136,1,1
MIR1261,100302228,1,1
MIR1266,100302202,1,1
MIR1268A,100302233,1,1
MIR1275,100302123,1,1
MIR1276,100302121,1,1
MIR1281,100302237,1,1
MIR1283-1,100302265,1,1
MIR1285-1,100302218,1,1
MIR1285-2,100302268,1,1
MIR1288,100302124,1,1
MIR129-1,406917,1,1
MIR129-2,406918,1,1
MIR1293,100302220,1,1
MIR1304,100302240,1,1
MIR1305,100302270,1,1
MIR135B,442891,1,1
MIR141,406933,1,1
MIR153-2,406945,1,1
MIR1538,100302119,1,1
MIR184,406960,1,1
MIR190B,100126346,1,1
MIR1910,100302261,1,1
MIR1913,100302141,1,1
MIR194-1,406969,1,1
MIR194-2,406970,1,1
MIR195,406971,1,1
MIR200A,406983,1,1
MIR200B,406984,1,1
MIR200C,406985,1,1
MIR210,406992,1,1
MIR211,406993,1,1
MIR215,406997,1,1
MIR216B,100126319,1,1
MIR218-2,407001,1,1
MIR2278,100313780,1,1
MIR23B,407011,1,1
MIR2681,100616110,1,1
MIR27B,407019,1,1
MIR302D,442896,1,1
MIR3118-1,100423008,1,1
MIR3118-2,100422949,1,1
MIR3118-3,100422844,1,1
MIR3118-4,100422935,1,1
MIR3125,100422986,1,1
MIR3129,100422908,1,1
MIR3133,100422942,1,1
MIR3135A,100422901,1,1
MIR3139,100423017,1,1
MIR3142,100422938,1,1
MIR3157,100422892,1,1
MIR3174,100422841,1,1
MIR3187,100422854,1,1
MIR3193,100422904,1,1
MIR3195,100422838,1,1
MIR3614,100500827,1,1
MIR3616,100500814,1,1
MIR3655,100500820,1,1
MIR3657,100500889,1,1
MIR365B,100126356,1,1
MIR3662,100500880,1,1
MIR3665,100500861,1,1
MIR3672,100500869,1,1
MIR3689F,100616212,1,1
MIR375,494324,1,1
MIR3916,100500849,1,1
MIR3920,100500823,1,1
MIR3940,100500888,1,1
MIR4284,100422948,1,1
MIR4289,100423015,1,1
MIR4429,100616469,1,1
MIR4436B1,100616123,1,1
MIR4436B2,100847033,1,1
MIR4439,100616207,1,1
MIR4440,100616397,1,1
MIR4443,100616407,1,1
MIR4446,100616476,1,1
MIR4448,100616127,1,1
MIR4449,100616436,1,1
MIR4451,100616349,1,1
MIR4454,100616234,1,1
MIR4472-2,100616309,1,1
MIR4479,100616480,1,1
MIR4497,100616454,1,1
MIR4521,100616406,1,1
MIR4522,100616277,1,1
MIR4642,100616352,1,1
MIR4653,100616117,1,1
MIR4676,100616286,1,1
MIR4682,100616322,1,1
MIR4687,100616453,1,1
MIR4694,100616426,1,1
MIR4695,100616120,1,1
MIR4699,100616133,1,1
MIR4700,100616329,1,1
MIR4705,100616239,1,1
MIR4706,100616490,1,1
MIR4723,100616388,1,1
MIR4740,100616294,1,1
MIR4741,100616139,1,1
MIR4746,100616371,1,1
MIR4749,100616313,1,1
MIR4762,100616253,1,1
MIR4791,100616291,1,1
MIR4802,100616274,1,1
MIR486-1,619554,1,1
MIR486-2,102465696,1,1
MIR498,574460,1,1
MIR5004,100847012,1,1
MIR500B,100422911,1,1
MIR508,574513,1,1
MIR512-2,574459,1,1
MIR5188,100847004,1,1
MIR518D,574489,1,1
MIR519A2,574500,1,1
MIR520B,574473,1,1
MIR521-1,574494,1,1
MIR521-2,574481,1,1
MIR526A2,574486,1,1
MIR544B,100422864,1,1
MIR548A3,693127,1,1
MIR548AA2,100500895,1,1
MIR548AM,100616428,1,1
MIR548AN,100616144,1,1
MIR548AQ,100847078,1,1
MIR548AS,100847092,1,1
MIR548D2,693131,1,1
MIR548F1,100302192,1,1
MIR548F2,100313771,1,1
MIR548F3,100302159,1,1
MIR548G,100313938,1,1
MIR548H1,100313830,1,1
MIR548H4,100313884,1,1
MIR548O2,100616190,1,1
MIR548X,100422920,1,1
MIR549A,693132,1,1
MIR551A,693135,1,1
MIR5579,100847000,1,1
MIR5585,100847018,1,1
MIR573,693158,1,1
MIR577,693162,1,1
MIR586,693171,1,1
MIR607,693192,1,1
MIR6089,102464837,1,1
MIR615,693200,1,1
MIR625,693210,1,1
MIR6501,102465248,1,1
MIR651,723779,1,1
MIR6512,102465255,1,1
MIR6515,102466659,1,1
MIR653,724023,1,1
MIR663A,724033,1,1
MIR663B,100313824,1,1
MIR670,100313777,1,1
MIR6732,102465438,1,1
MIR6733,102465439,1,1
MIR6734,102466723,1,1
MIR6781,102465468,1,1
MIR6789,102466736,1,1
MIR6797,102465478,1,1
MIR6807,102465976,1,1
MIR6824,102465495,1,1
MIR6825,102466199,1,1
MIR6826,102465496,1,1
MIR6827,102466744,1,1
MIR6850,102465978,1,1
MIR6880,102466204,1,1
MIR6881,102465530,1,1
MIR6882,102465531,1,1
MIR7108,102466806,1,1
MIR7109,102465666,1,1
MIR7114,102466223,1,1
MIR760,100126348,1,1
MIR7846,102465836,1,1
MIR7974,102465856,1,1
MIR8052,102466873,1,1
MIR933,100126350,1,1
MIR937,100126338,1,1
MIR944,100126340,1,1
MKX,283078,1,1
MLF1,4291,1,1
MMAA,166785,1,1
MMAB,326625,1,1
MMADHC,27249,1,1
MMP10,4319,1,1
MMP16,4325,1,1
MMP7,4316,1,1
MND1,84057,1,1
MOCOS,55034,1,1
MOGS,7841,1,1
MORC1,27136,1,1
MOV10,4343,1,1
MOXD1,26002,1,1
MPHOSPH10,10199,1,1
MPP2,4355,1,1
MPPE1,65258,1,1
MPZL2,10205,1,1
MRE11,4361,1,1
MRI1,84245,1,1
MRM1,79922,1,1
MRM3,55178,1,1
MRO,83876,1,1
MRPL19,9801,1,1
MRPL20,55052,1,1
MRPL21,219927,1,1
MRPL30,51263,1,1
MRPL32,64983,1,1
MRPL35,51318,1,1
MRPL38,64978,1,1
MRPL40,64976,1,1
MRPL46,26589,1,1
MRPL50,54534,1,1
MRPL53,116540,1,1
MRPL57,78988,1,1
MRPS10,55173,1,1
MRPS22,56945,1,1
MRPS25,64432,1,1
MRPS26,64949,1,1
MRPS27,23107,1,1
MRPS28,28957,1,1
MRPS6,64968,1,1
MRPS7,51081,1,1
MRS2,57380,1,1
MRTO4,51154,1,1
MTATP6P1,106480796,1,1
MTFR2,113115,1,1
MTG1,92170,1,1
MTM1,4534,1,1
MTMR4,9110,1,1
MTSS1,9788,1,1
MUC15,143662,1,1
MUC5AC,4586,1,1
MVD,4597,1,1
MVK,4598,1,1
MXD1,4084,1,1
MXRA5,25878,1,1
MYBBP1A,10514,1,1
MYBL2,4605,1,1
MYCBPAP,84073,1,1
MYEF2,50804,1,1
MYF5,4617,1,1
MYH1,4619,1,1
MYL3,4634,1,1
MYL7,58498,1,1
MYO9A,4649,1,1
MYOD1,4654,1,1
MYOG,4656,1,1
MYOM1,8736,1,1
NAA10,8260,1,1
NAA15,80155,1,1
NAA20,51126,1,1
NAA50,80218,1,1
NACA,4666,1,1
NAGA,4668,1,1
NAIP5,17951,1,1
NAP1L1,4673,1,1
NAPEPLD,222236,1,1
NARF,26502,1,1
NARS1,4677,1,1
NASP,4678,1,1
NAV2,89797,1,1
NBL1,4681,1,1
NBPF12,149013,1,1
NBPF19,101060226,1,1
NBR1,4077,1,1
NCAPD2,9918,1,1
NCAPH,23397,1,1
NCAPH2,29781,1,1
NCBP1,4686,1,1
NCF2,4688,1,1
NCF4,4689,1,1
NCKAP5,344148,1,1
NCL,4691,1,1
NCOA1,8648,1,1
NCOA4,8031,1,1
NCOA7,135112,1,1
NDC80,10403,1,1
NDOR1,27158,1,1
NDRG1,10397,1,1
NDUFAF1,51103,1,1
NDUFS3,4722,1,1
NEAT1,283131,1,1
NECTIN4,81607,1,1
NEDD4,4734,1,1
NEIL3,55247,1,1
NEK1,4750,1,1
NEK2,4751,1,1
NET1,10276,1,1
NEURL1,9148,1,1
NEURL1B,54492,1,1
NFIA,4774,1,1
NFKBIB,4793,1,1
NFKBIE,4794,1,1
NGDN,25983,1,1
NHEJ1,79840,1,1
NHERF4,79849,1,1
NHLRC1,378884,1,1
NHP2,55651,1,1
NIBAN2,64855,1,1
NIFK,84365,1,1
NKG7,4818,1,1
NKX2-3,159296,1,1
NLE1,54475,1,1
NLN,57486,1,1
NLRP3,114548,1,1
NME1,4830,1,1
NME4,4833,1,1
NNMT,4837,1,1
NOA1,84273,1,1
NOB1,28987,1,1
NOC2L,26155,1,1
NOC3L,64318,1,1
NOL11,25926,1,1
NOL8,55035,1,1
NOLC1,9221,1,1
NOMO1,23420,1,1
NOP10,55505,1,1
NOP16,51491,1,1
NOP56,10528,1,1
NOP58,51602,1,1
NOP9,161424,1,1
NOPCHAP1,121053,1,1
NOX3,50508,1,1
NOX4,50507,1,1
NOX5,79400,1,1
NPIPA1,9284,1,1
NPIPA2,642799,1,1
NPIPA3,642778,1,1
NPIPA8,101059953,1,1
NPM1,4869,1,1
NPPB,4879,1,1
NPR3,4883,1,1
NPTX1,4884,1,1
NR0B2,8431,1,1
NR1I3,9970,1,1
NR2C2AP,126382,1,1
NR3C1,2908,1,1
NRAP,4892,1,1
NREP,9315,1,1
NRGN,4900,1,1
NRM,11270,1,1
NRTN,4902,1,1
NSA2,10412,1,1
NSL1,25936,1,1
NSUN2,54888,1,1
NT5C3,107569,1,1
NT5C3A,51251,1,1
NT5E,4907,1,1
NTN4,59277,1,1
NTS,4922,1,1
NUAK2,81788,1,1
NUBP1,4682,1,1
NUCB2,4925,1,1
NUDCD2,134492,1,1
NUDT18,79873,1,1
NUDT4,11163,1,1
NUDT8,254552,1,1
NUFIP1,26747,1,1
NUP210,23225,1,1
NUP62,23636,1,1
NUPR1,26471,1,1
NXPH3,11248,1,1
NXT1,29107,1,1
OAS3,4940,1,1
OASL,8638,1,1
OASL2,23962,1,1
OAZ2,4947,1,1
OBSL1,23363,1,1
ODC1,4953,1,1
OGDH,4967,1,1
OGFOD3,79701,1,1
OLAH,55301,1,1
OPHN1,4983,1,1
OPTN,10133,1,1
OR2W3,343171,1,1
OR6N2,81442,1,1
ORC1,4998,1,1
OS9,10956,1,1
OSBPL10,114884,1,1
OSBPL11,114885,1,1
OSBPL3,26031,1,1
OSGIN1,29948,1,1
OSMR,9180,1,1
OSTC,58505,1,1
OTUD3,23252,1,1
OTUD4,54726,1,1
OTUD6B,51633,1,1
OVOL1,5017,1,1
OXCT1,5019,1,1
OXR1,55074,1,1
OXTR,5021,1,1
P4HA1,5033,1,1
P4HA2,8974,1,1
PA2G4,5036,1,1
PABPC2,18459,1,1
PABPN1,8106,1,1
PADI2,11240,1,1
PAGE2,203569,1,1
PAGE5,90737,1,1
PAICS,10606,1,1
PANX2,56666,1,1
PAQR4,124222,1,1
PAQR8,85315,1,1
PARD3,56288,1,1
PARK7,11315,1,1
PARM1,25849,1,1
PARP12,64761,1,1
PARP14,54625,1,1
PARP4,143,1,1
PARP9,83666,1,1
PARVA,55742,1,1
PAXX,286257,1,1
PC,5091,1,1
PCK1,5105,1,1
PCMT1,5110,1,1
PCNX1,22990,1,1
PCSK6,5046,1,1
PCSK9,255738,1,1
PDCD11,22984,1,1
PDE3A,5139,1,1
PDE4D,5144,1,1
PDE9A,5152,1,1
PDF,64146,1,1
PDGFRA,5156,1,1
PDIA4,9601,1,1
PDIA6,10130,1,1
PDK2,5164,1,1
PDK4,5166,1,1
PDLIM5,10611,1,1
PDLIM7,9260,1,1
PDS5B,23047,1,1
PDZK1,5174,1,1
PEDS1,387521,1,1
PELO,53918,1,1
PEPD,5184,1,1
PER2,8864,1,1
PERP,64065,1,1
PEX2,5828,1,1
PF4V1,5197,1,1
