Gene Symbol,Gene ID,Interaction Count,Organism Count
SH3BGRL2,83699,3,1
SHANK2,22941,3,1
SHC1,6464,3,2
SHISAL1,85352,3,1
SHROOM3,57619,3,2
SKP2,6502,3,2
SLAMF8,56833,3,1
SLC12A2,6558,3,1
SLC13A2,9058,3,3
SLC14A1,6563,3,2
SLC16A10,117247,3,1
SLC23A2,9962,3,1
SLC26A4,5172,3,2
SLC2A5,6518,3,1
SLC34A2,10568,3,2
SLC38A10,124565,3,2
SLC39A1,27173,3,2
SLC39A8,64116,3,2
SLC6A16,28968,3,2
SLC6A2,6530,3,2
SLC6A6,6533,3,1
SLC7A7,9056,3,2
SLCO5A1,81796,3,2
SMARCA2,6595,3,2
SNAI1,6615,3,1
SNCA,6622,3,1
SNCG,6623,3,1
SNX8,29886,3,2
SOCS2,8835,3,2
SOX4,6659,3,2
SOX6,55553,3,2
SP100,6672,3,1
SPAG5,10615,3,2
SPHK1,8877,3,2
SPINT2,10653,3,1
SPON2,10417,3,2
SPRR1A,6698,3,3
SPTBN1,6711,3,2
SRCIN1,80725,3,2
SRM,6723,3,2
SRSF5,6430,3,1
SSBP2,23635,3,1
SSPN,8082,3,2
ST14,6768,3,2
STAT4,6775,3,1
STAT5A,6776,3,1
STC1,6781,3,1
STC2,8614,3,1
STOX2,56977,3,1
STXBP6,29091,3,1
SUGT1,10910,3,2
SUSD2,56241,3,2
SYK,6850,3,2
SYT17,51760,3,2
TAGLN2,8407,3,3
TBX1,6899,3,2
TCF7,6932,3,2
TCIM,56892,3,1
TCP11L2,255394,3,1
TES,26136,3,2
TFCP2L1,29842,3,2
TFR2,7036,3,3
TG,7038,3,2
TGFBI,7045,3,3
THRSP,7069,3,2
THSD4,79875,3,1
THY1,7070,3,2
TLCD4,148534,3,2
TLN2,83660,3,1
TLNRD1,59274,3,2
TLR1,7096,3,1
TLR5,7100,3,1
TLR8,51311,3,1
TMEM106A,113277,3,2
TMEM229B,161145,3,2
TMEM255A,55026,3,2
TMEM45A,55076,3,2
TNFRSF1A,7132,3,2
TNFSF13B,10673,3,1
TNIP1,10318,3,2
TNS1,7145,3,1
TOR1A,1861,3,1
TP73,7161,3,1
TPCN1,53373,3,2
TPX2,22974,3,2
TREM1,54210,3,2
TRIM38,10475,3,1
TRIO,7204,3,2
TRPV2,51393,3,2
TTK,7272,3,2
TXN1,22166,3,2
TYMP,1890,3,1
TYRO3,7301,3,2
UBB,7314,3,2
UBE2L6,9246,3,2
UCP1,7350,3,2
UHRF1,29128,3,2
ULK4,54986,3,2
UPP1,7378,3,1
USP13,8975,3,2
VATPC,778463,3,1
VAV1,7409,3,2
VEPH1,79674,3,2
VGLL2,245806,3,2
VHL,7428,3,2
VIP,7432,3,1
VLDLR,7436,3,1
VMP1,81671,3,1
VTG2,559931,3,1
WAS,7454,3,2
WDR1,9948,3,2
WNK4,65266,3,2
XRCC4,7518,3,1
YARS1,8565,3,3
ZC3HAV1,56829,3,1
ZEB1,6935,3,1
ZFHX4,79776,3,2
ZFP36L1,677,3,1
ZFPM2,23414,3,2
ZG16B,124220,3,1
ZMYM2,7750,3,1
ZNF204P,7754,3,1
ZNF267,10308,3,1
ZNF292,23036,3,2
ZNF334,55713,3,1
ZNF844,284391,3,1
AACSP1,729522,2,1
AARS1,16,2,2
ABCA1,19,2,2
ABCA9,10350,2,1
ABCC3,8714,2,1
ABCD3,5825,2,1
ABCE1,6059,2,2
ABHD12,26090,2,2
ABLIM1,3983,2,2
ACACB,32,2,1
ACCS,84680,2,1
ACE,1636,2,2
ACER1,125981,2,2
ACHE,43,2,1
ACO2,50,2,1
ACOT4,122970,2,1
ACOT7,11332,2,2
ACOX1,51,2,1
ACP1,52,2,1
ACSL4,2182,2,1
ACSM5,54988,2,2
ACTN2,88,2,1
ACTR2,10097,2,1
ADAM10,102,2,2
ADAM33,80332,2,1
ADAM8,101,2,2
ADAMTS3,9508,2,1
ADAMTS5,11096,2,1
ADAMTS8,11095,2,1
ADAMTSL1,92949,2,1
ADAMTSL4,54507,2,2
ADAP2,55803,2,1
ADCY2,108,2,1
ADCY6,112,2,1
ADCY7,113,2,2
ADCYAP1,116,2,2
ADGRG1,9289,2,1
ADGRL3,23284,2,1
ADHFE1,137872,2,1
ADIRF-AS1,100133190,2,1
ADK,132,2,1
ADORA1,134,2,2
ADORA2B,136,2,1
ADRA2A,150,2,1
ADRB1,153,2,1
ADRB2,154,2,1
ADSS1,122622,2,1
AEN,64782,2,1
AFDN-DT,653483,2,1
AFP,174,2,2
AGAP11,119385,2,1
AGFG2,3268,2,1
AGL,178,2,2
AGO2,27161,2,2
AGPAT3,56894,2,2
AGT,183,2,2
AHNAK2,113146,2,2
AHR,196,2,2
AK2,204,2,1
AKAP11,11215,2,1
AKAP19,84281,2,1
AKIRIN2,55122,2,1
AKNA,80709,2,2
AKR1B1,231,2,1
AKR1B10,57016,2,1
AKR1B8,14187,2,1
AKR1C3,8644,2,1
ALDH1L1,10840,2,1
ALDH2,217,2,2
ALDH4A1,8659,2,2
ALDH6A1,4329,2,1
ALG2,85365,2,2
ALKAL2,285016,2,1
ALKBH7,84266,2,1
ALOX5AP,241,2,1
AMD1,262,2,1
AMIGO1,57463,2,2
AMPD3,272,2,2
AMT,275,2,1
ANAPC4,29945,2,1
ANG,283,2,1
ANGPT2,285,2,1
ANGPTL1,9068,2,1
ANGPTL6,83854,2,1
ANGPTL7,10218,2,1
ANKLE2,23141,2,1
ANKRD13C,81573,2,1
ANKRD29,147463,2,1
ANKRD30B,374860,2,1
ANKRD35,148741,2,1
ANKRD37,353322,2,2
ANKRD44,91526,2,1
ANTXR1,84168,2,2
ANTXR2,118429,2,1
AOC1,26,2,2
AP1S3,130340,2,1
AP2A1,160,2,1
AP3M2,10947,2,1
APBA1,320,2,1
APBB1IP,54518,2,2
APBB3,10307,2,1
APEX2,27301,2,2
APLN,8862,2,2
APOA1,335,2,2
APOA4,337,2,2
APOBEC3A,200315,2,1
APOC3,345,2,2
APOL1,8542,2,1
APOL3,80833,2,1
APOL4,80832,2,1
APP,351,2,1
AQP5,362,2,1
AQP7,364,2,2
ARFGEF3,57221,2,1
ARFIP2,23647,2,2
ARG2,384,2,2
ARHGAP17,55114,2,2
ARHGAP30,257106,2,1
ARHGAP44,9912,2,1
ARHGAP45,23526,2,2
ARHGEF12,23365,2,2
ARHGEF9,23229,2,1
ARID5A,10865,2,1
ARK2C,494470,2,1
ARL4D,379,2,2
ARMCX6,54470,2,1
ARMH1,339541,2,1
ARPC2,10109,2,2
ART2B,11872,2,1
AS3MT,57412,2,1
ASAP1,50807,2,1
ASB9,140462,2,1
ASCL2,430,2,1
ASIC5,51802,2,1
ASPA,443,2,1
ASPHD2,57168,2,1
ASS1,445,2,2
ASTN2,23245,2,1
ATAT1,79969,2,1
ATF5,22809,2,1
ATL3,25923,2,1
ATP13A1,57130,2,2
ATP13A5,344905,2,1
ATP2A3,489,2,1
ATP6V0A4,50617,2,1
ATP6V1B2,526,2,2
ATP8B2,57198,2,1
AVIL,10677,2,2
AXIN2,8313,2,2
AZIN1,51582,2,2
B3GAT1,27087,2,2
BACH1,571,2,1
BAD,572,2,1
BATF3,55509,2,2
BCAR1,9564,2,2
BCAR3,8412,2,1
BCAT1,586,2,2
BCKDHB,594,2,1
BCL11A,53335,2,1
BCL2A1A,12044,2,1
BCL2L10,10017,2,1
BCL6B,255877,2,2
BDH1,622,2,2
BDH2,56898,2,1
BEND7,222389,2,1
BEX3,27018,2,1
BEX4,56271,2,1
BICC1,80114,2,1
BIK,638,2,2
BIN2,51411,2,2
BLES03,266609,2,2
BMAL2,56938,2,1
BMP1,649,2,2
BMP2K,55589,2,2
BNC2,54796,2,1
BPNT2,54928,2,1
BRCA1,672,2,1
BRCC3,79184,2,2
BRIX1,55299,2,1
BTBD2,55643,2,2
BTC,685,2,1
BTG3,10950,2,2
BTK,695,2,2
BUB1,699,2,1
BYSL,705,2,1
C16ORF89,146556,2,1
C1GALT1,56913,2,1
C1ORF115,79762,2,1
C1QL2,165257,2,2
C1QTNF1,114897,2,2
C1QTNF3,114899,2,1
C2,717,2,2
C2CD4B,388125,2,1
C2CD4D,100191040,2,1
C2ORF72,257407,2,1
C2ORF92,728537,2,1
C3AR1,719,2,1
C3ORF80,401097,2,1
C4BPA,722,2,2
C5,727,2,2
C5ORF46,389336,2,1
C5ORF58,133874,2,1
C6ORF141,135398,2,1
C8A,731,2,2
C8B,732,2,2
C8ORF33,65265,2,1
C8ORF88,100127983,2,1
C9ORF152,401546,2,1
C9ORF72,203228,2,1
C9ORF85,138241,2,1
CAB39L,81617,2,1
CABYR,26256,2,1
CACHD1,57685,2,2
CACNA1D,776,2,2
CAD74A,39936,2,1
CADM2,253559,2,1
CALB2,794,2,2
CALCRL,10203,2,1
CALHM6,441168,2,1
CALM3,808,2,2
CALR3,125972,2,1
CAMK1,8536,2,2
CAMK4,814,2,1
CAPN13,92291,2,1
CAPN14,440854,2,1
CAPN15,6650,2,1
CAPN6,827,2,1
CAPZA3,93661,2,1
CARD10,29775,2,2
CARD9,64170,2,1
CARHSP1,23589,2,2
CARINH,441108,2,1
CARMIL1,55604,2,2
CARMN,728264,2,1
CASC15,401237,2,1
CASP4,837,2,1
CASQ2,845,2,1
CAVIN2,8436,2,1
CBLB,868,2,1
CBX7,23492,2,1
CC2D2A,57545,2,1
CCDC121,79635,2,1
CCDC146,57639,2,1
CCDC149,91050,2,1
CCDC167,154467,2,1
CCDC71L,168455,2,2
CCDC8,83987,2,1
CCL12,20293,2,2
CCL21,6366,2,1
CCL26,10344,2,1
CCL27,10850,2,2
CCL28,56477,2,1
CCM2,83605,2,2
CCNA2,890,2,2
CCND2,894,2,1
CCND3,896,2,1
CCNE1,898,2,2
CCNF,899,2,1
CCNG1,900,2,2
CCNJ,54619,2,1
CCNYL1,151195,2,1
CCR8,1237,2,1
CCRL2,9034,2,1
CCT7,10574,2,1
CD1C,911,2,1
CD1D,912,2,1
CD207,50489,2,1
CD27,939,2,1
CD300A,11314,2,2
CD33,945,2,1
CD34,947,2,1
CD37,951,2,1
CD3G,917,2,2
CD4,920,2,1
CD46,4179,2,1
CD48,962,2,1
CD84,8832,2,1
CD8A,925,2,1
CD8B,926,2,1
CD93,22918,2,1
CD96,10225,2,1
CDC42EP2,10435,2,2
CDC42SE2,56990,2,1
CDC5L,988,2,2
CDC7,8317,2,2
CDCA2,157313,2,2
CDCA5,113130,2,2
CDH13,1012,2,2
CDH17,1015,2,1
CDH3,1001,2,1
CDK1,983,2,2
CDK14,5218,2,2
CDK15,65061,2,1
CDK2AP1,8099,2,1
CDK4,1019,2,2
CDK6,1021,2,2
CDKL5,6792,2,2
CDKN2C,1031,2,2
CDX4,1046,2,1
CEACAM7,1087,2,1
CELF6,60677,2,1
CEP126,57562,2,1
CEP70,80321,2,1
CFAP70,118491,2,1
CFAP91,89876,2,1
CFB,629,2,1
CFH,3075,2,2
CFI,3426,2,2
CFL1,1072,2,1
CFTR,1080,2,1
CGNL1,84952,2,1
CHAC2,494143,2,1
CHD7,55636,2,1
CHDH,55349,2,1
CHEK1,1111,2,1
CHER,42066,2,1
CHI3L2,1117,2,1
CHL1,10752,2,1
CHM,1121,2,1
CHRM3,1131,2,1
CHRNA10,57053,2,1
CHSY1,22856,2,1
CIITA,4261,2,1
CILP,8483,2,1
CIRBP,1153,2,2
CISH,1154,2,2
CKMT2,1160,2,1
CLCN5,1184,2,2
CLDN10,9071,2,1
CLDN11,5010,2,1
CLEC10A,10462,2,2
CLEC4A,50856,2,1
CLEC4E,26253,2,1
CLEC5A,23601,2,1
CLECL1,160365,2,1
CLIC4,25932,2,1
CLK1,1195,2,2
CLMN,79789,2,1
CLMP,79827,2,2
CLPB,81570,2,1
CLPTM1,1209,2,2
CLSPN,63967,2,1
CLTB,1212,2,1
CLUHP3,100132341,2,1
CMBL,134147,2,1
CMKLR1,1240,2,1
CMPK2,129607,2,1
CMYA5,202333,2,1
CNGA1,1259,2,1
CNKSR2,22866,2,1
CNN1,1264,2,1
CNOT9,9125,2,1
CNTN1,1272,2,1
CNTN4,152330,2,1
COA1,55744,2,1
COBL,23242,2,1
COCH,1690,2,1
COL12A1,1303,2,1
COL14A1,7373,2,1
COL21A1,81578,2,1
COL28A1,340267,2,1
COL4A2,1284,2,2
COL4A6,1288,2,1
COL5A1,1289,2,2
COL6A5,256076,2,1
COPG2,26958,2,1
CORO1A,11151,2,2
CORO2B,10391,2,1
COX1,4512,2,1
CP,1356,2,1
CPEB3,22849,2,1
CPN1,1369,2,2
CPNE4,131034,2,2
CPPED1,55313,2,1
CR1,1378,2,1
CRACR2B,283229,2,1
CRAT,1384,2,2
CREB3L4,148327,2,1
CREBRF,153222,2,1
CRELD2,79174,2,2
CRISP3,10321,2,1
CRISPLD1,83690,2,1
CRKL,1399,2,1
CROP,100160140,2,1
CRTC3,64784,2,2
CRYM,1428,2,2
CSAD,51380,2,2
CSDE1,7812,2,2
CSF2RA,1438,2,1
CSF2RB,1439,2,1
CSMD1,64478,2,1
CSNK2A2,1459,2,1
CSRNP1,64651,2,1
CSTA,1475,2,1
CTDNEP1,23399,2,1
CTDSP2,10106,2,1
CTNNBIP1,56998,2,2
CTNND2,1501,2,1
CTPS2,56474,2,1
CTRL,1506,2,1
CTSF,8722,2,1
CTSZ,1522,2,2
CTTN,2017,2,1
CXCR2,3579,2,1
CXCR6,10663,2,1
CXORF65,158830,2,1
CYB5B,80777,2,2
CYBC1,79415,2,1
CYP24A1,1591,2,1
CYP2B10,13088,2,1
CYP2B7P,1556,2,1
CYP2U1,113612,2,1
CYP39A1,51302,2,1
CYP3A5,1577,2,1
CYP7B1,9420,2,1
CYRIA,81553,2,1
CYTIP,9595,2,1
CYTL1,54360,2,1
DACT1,51339,2,1
DAD1,1603,2,2
DBP,1628,2,1
DCAF7,10238,2,1
DCAF8L,18630,2,1
DCBLD2,131566,2,1
DCC,1630,2,1
DCD,117159,2,1
DCLRE1B,64858,2,1
DCTN1-AS1,100189589,2,1
DCTN5,84516,2,1
DCXR,51181,2,2
DDIT4L,115265,2,1
DDR2,4921,2,2
DDX18,8886,2,2
DDX23,9416,2,2
DDX39A,10212,2,1
DDX39B,7919,2,1
DDX60L,91351,2,1
DECR1,1666,2,2
DEF6,50619,2,2
DEF8,54849,2,2
DENND1A,57706,2,1
DEPP1,11067,2,1
DES,1674,2,1
DGAT2,84649,2,1
DHCR24,1718,2,2
DICER1,23405,2,2
DICER1-AS1,400242,2,1
DISP1,84976,2,1
DKK1,22943,2,2
DLC1,10395,2,2
DLG2,1740,2,1
DLGAP1-AS1,649446,2,1
DLX2,1746,2,1
DLX4,1748,2,1
DMXL2,23312,2,2
DNAAF11,23639,2,1
DNAJB1,3337,2,2
DNAJB6,10049,2,1
DNAJC18,202052,2,1
DNASE1,1773,2,2
DOCK11,139818,2,1
DOCK9,23348,2,1
DORIP1,122525,2,1
DPF3,8110,2,1
DPPA2,151871,2,1
DPT,1805,2,1
DPYD,1806,2,1
DPYSL3,1809,2,1
DQX1,165545,2,1
DRAM1,55332,2,2
DSC2,1824,2,2
DSG2-AS1,100652770,2,1
DSG3,1830,2,1
DTX3,196403,2,1
DTYMK,1841,2,1
DUOX1,53905,2,2
DUOXA1,90527,2,2
DUSP10,11221,2,1
DUSP7,1849,2,2
DYNC1I1,1780,2,1
DYNC1I2,1781,2,2
DYNLRB2,83657,2,1
DYSF,8291,2,1
E2F3,1871,2,2
EBF3,253738,2,1
ECRG4,84417,2,1
ECT2,1894,2,2
EDAR,10913,2,1
EDARADD,128178,2,1
EEF1AKMT2,399818,2,1
EEF1G,1937,2,2
EEIG2,284611,2,1
EEPD1,80820,2,2
EFEMP2,30008,2,1
EFHC2,80258,2,1
EFHD2,79180,2,1
EFNB2,1948,2,1
EFNB3,1949,2,2
EGFL6,25975,2,2
EGLN2,112398,2,2
EHD1,10938,2,2
EHD4,30844,2,1
EHHADH,1962,2,1
EIF1A,13664,2,2
EIF2AK3,9451,2,1
EIF4EBP1,1978,2,1
EIF4G3,8672,2,2
EIF5A,1984,2,1
ELF4,2000,2,1
ELF5,2001,2,1
ELL2,22936,2,1
ELOA,6924,2,1
ELOVL2,54898,2,2
ELOVL3,83401,2,2
ELP3,55140,2,1
EMC3,55831,2,1
EML6,400954,2,1
ENC1,8507,2,2
ENDOD1,23052,2,2
ENDOU,8909,2,1
ENPP1,5167,2,1
ENPP4,22875,2,2
ENTPD7,57089,2,1
EOLA2-DT,100272228,2,1
EOMES,8320,2,1
EPCAM,4072,2,1
EPHA2,1969,2,1
EPHB6,2051,2,1
EPOP,100170841,2,1
EPPK1,83481,2,1
EPSTI1,94240,2,1
ERBB3,2065,2,2
ERBB4,2066,2,1
ERI1,90459,2,1
ERMN,57471,2,1
ERN1,2081,2,1
ERRFI1,54206,2,1
ESPL1,9700,2,2
ESRRG,2104,2,1
ETHE1,23474,2,2
ETV1,2115,2,1
ETV2,2116,2,2
ETV5,2119,2,1
EVC,2121,2,1
EVI2A,2123,2,1
EVI2B,2124,2,1
EVL,51466,2,1
EXOSC2,23404,2,2
EYA4,2070,2,2
F10,2159,2,2
F12,2161,2,1
F13A1,2162,2,1
FABP1,2168,2,2
FADS2,9415,2,2
FAHD1,81889,2,1
FAHD2A,51011,2,1
FAM120C,54954,2,2
FAM13A,10144,2,1
FAM149A,25854,2,1
FAM162A,26355,2,1
FAM162B,221303,2,1
FAM167A,83648,2,2
FAM184B,27146,2,2
FAM200C,63920,2,1
FAM20A,54757,2,1
FAM228B,375190,2,1
FAM234B,57613,2,1
FAM78A,286336,2,1
FANCD2,2177,2,1
FAT3,120114,2,1
FAXC,84553,2,1
FBN1,2200,2,1
FBP1,2203,2,2
FBXL12,54850,2,1
FBXL13,222235,2,2
FBXW2,26190,2,1
FBXW7,55294,2,1
FCGR2C,9103,2,1
FCGR3A,2214,2,2
FCN1,2219,2,1
FCRL3,115352,2,1
FEM1B,10116,2,2
FGD3,89846,2,1
FGF14-AS2,283481,2,1
FGFBP2,83888,2,1
FHOD3,80206,2,1
FIGN,55137,2,1
FILIP1,27145,2,1
FITM2,128486,2,1
FKBP15,23307,2,2
FKBP5,2289,2,2
FKTN,2218,2,2
FLI1,2313,2,2
FLNA,2316,2,2
FLNC,2318,2,2
FLRT1,23769,2,1
FLT1,2321,2,1
FLT3LG,2323,2,1
FMO2,2327,2,1
FMO4,2329,2,1
FMO5,2330,2,1
FNDC3B,64778,2,1
FNDC5,252995,2,1
FOSL1,8061,2,1
FOXC1,2296,2,1
FOXC2,2303,2,2
FOXO3,2309,2,2
FOXO4,4303,2,1
FOXP2,93986,2,1
FPGT,8790,2,1
FPR3,2359,2,1
FRY,10129,2,1
FSHB,2488,2,1
FTSJ1,24140,2,1
FUCA1,2517,2,1
FUT2,2524,2,2
FXYD1,5348,2,2
FXYD3,5349,2,1
FXYD5,53827,2,1
FXYD6,53826,2,1
FZD1,8321,2,2
FZD6,8323,2,2
G3BP2,9908,2,1
GAB3,139716,2,1
GABARAPL2,11345,2,1
GABRP,2568,2,1
GALE,2582,2,2
GALM,130589,2,1
GARNL3,84253,2,1
GAS6,2621,2,2
GATM,2628,2,1
GBP3,2635,2,1
GBP5,115362,2,1
GCAT,23464,2,2
GCNT1,2650,2,1
GDF15,9518,2,1
GDF5,8200,2,1
GDPD1,284161,2,1
GEM,2669,2,1
GFI1,2672,2,1
GFPT1,2673,2,1
GFRA1,2674,2,1
GFUS,7264,2,1
GINS2,51659,2,1
GIPC2,54810,2,1
GJA1,2697,2,2
GJB1,2705,2,1
GJC1,10052,2,1
GKAP1,80318,2,1
GLDC,2731,2,1
GLIPR1,11010,2,1
GLS,2744,2,1
GLT8D2,83468,2,1
GLYATL1,92292,2,1
GMFB,2764,2,1
GMIP,51291,2,1
GMPPB,29925,2,2
GMPR,2766,2,1
GNA14,9630,2,2
GNAL,2774,2,2
GNAZ,2781,2,1
GNB1,2782,2,1
GNG2,54331,2,2
GNL3L,54552,2,1
GNRH1,2796,2,1
GNRHR,2798,2,1
GOSR2,9570,2,2
GP9,2815,2,2
GPAM,57678,2,1
GPATCH4,54865,2,1
GPC3,2719,2,1
GPCPD1,56261,2,1
GPLD1,2822,2,1
GPR141,353345,2,2
GPR15LG,387695,2,1
GPR39,2863,2,1
GPR4,2828,2,1
GPR84,53831,2,1
GPRIN3,285513,2,1
GPSM3,63940,2,1
GPX2,2877,2,2
GPX3,2878,2,2
GPX6,257202,2,1
GRB2,2885,2,1
GREB1,9687,2,1
GRIK2,2898,2,1
GRIN2B,2904,2,1
GRIN2C,2905,2,1
GRINA,2907,2,1
GRN,2896,2,1
GRPEL1,80273,2,1
GSTA5,221357,2,1
GSTM1,2944,2,1
GSTM5,2949,2,2
GSTO1,9446,2,1
GSTO2,119391,2,2
GTF3C1,2975,2,2
GUCY1A2,2977,2,1
GUSB,2990,2,1
GUSBP1,728411,2,1
GVINP1,387751,2,1
GYS2,2998,2,2
GZMB,3002,2,2
GZMH,2999,2,1
H19,283120,2,2
H2AC20,8338,2,1
H2AJ,55766,2,1
H2-T3,15043,2,1
HACL1,26061,2,2
HAL,3034,2,2
HAPLN3,145864,2,2
HAS3,3038,2,1
HBA2,3040,2,2
HCG11,493812,2,1
HCK,3055,2,1
HCLS1,3059,2,2
HCN3,57657,2,1
HCST,10870,2,1
HDAC2,3066,2,1
HDAC7,51564,2,1
HDLBP,3069,2,2
HEATR3,55027,2,1
HEG1,57493,2,1
HEMK2,29104,2,1
HEPH,9843,2,1
HERC4,26091,2,1
HERC5,51191,2,1
HERC6,55008,2,1
HK1,3098,2,2
HLA-B,3106,2,1
HLA-DOB,3112,2,1
HLA-DRA,3122,2,1
HMBS,3145,2,1
HMCN1,83872,2,1
HMX1,3166,2,1
HNF1B,6928,2,1
HNMT,3176,2,1
HOGA1,112817,2,2
HOTAIR,100124700,2,1
HOXA5,3202,2,1
HOXA7,3204,2,1
HOXB3,3213,2,1
HOXB5,3215,2,1
HOXC9,3225,2,1
HOXD1,3231,2,1
HPCAL1,3241,2,2
HPS1,3257,2,1
HS3ST3B1,9953,2,1
HS3ST6,64711,2,2
HSD17B6,8630,2,1
HSD17B7,51478,2,1
HSH2D,84941,2,1
HSP90AA1,3320,2,2
HSP90B1,7184,2,2
HSPA13,6782,2,1
HSPA2,3306,2,1
HSPB2,3316,2,1
HSPB6,126393,2,2
HSPB7,27129,2,2
HSPB8,26353,2,2
HSPE1,3336,2,2
HTR1D,3352,2,2
HTR3B,9177,2,1
HTR5B,15564,2,1
HTRA3,94031,2,1
HYI,81888,2,1
HYKK,123688,2,1
HYOU1,10525,2,1
IBSP,3381,2,1
ICAM3,3385,2,1
ID2,3398,2,1
IDH2,3418,2,2
IDH3A,3419,2,2
IER2,9592,2,1
IFI35,3430,2,1
IFI6,2537,2,1
IFIT1,3434,2,1
IFIT2,3433,2,1
IFIT3,3437,2,1
IFIT5,24138,2,1
IFITM2,10581,2,1
IFNAR2,3455,2,1
IFRD1,3475,2,2
IFRD2,7866,2,1
IGF1R,3480,2,2
IGFBP1,3484,2,2
IGFBP4,3487,2,2
IGFBPL1,347252,2,1
IGFLR1,79713,2,1
IGHA1,3493,2,1
IGL,3535,2,2
IKZF1,10320,2,1
IKZF3,22806,2,2
IL10RB-DT,100288432,2,1
IL11RA,3590,2,1
IL12RB2,3595,2,1
IL13RA1,3597,2,1
IL15RA,3601,2,1
IL16,3603,2,1
IL1RL1,9173,2,1
IL20RA,53832,2,1
IL22,50616,2,1
IL24,11009,2,1
IL33,90865,2,2
IL34,146433,2,1
IL36RN,26525,2,1
IL4R,3566,2,1
IL9,3578,2,1
IMPA2,3613,2,2
INHBA,3624,2,1
INMT,11185,2,1
INSIG1,3638,2,1
INSR,3643,2,2
INTS7,25896,2,2
IQCH-AS1,100506686,2,1
IRF2,3660,2,1
IRF3,3661,2,1
IRF5,3663,2,1
IRF9,10379,2,1
IRS2,8660,2,1
IRX1,79192,2,2
ISG20L2,81875,2,1
IST1,9798,2,1
ITGA8,8516,2,1
ITGAD,3681,2,1
ITGB7,3695,2,1
ITGBL1,9358,2,1
ITIH1,3697,2,2
ITIH2,3698,2,2
ITIH5,80760,2,1
ITPR3,3710,2,2
JAML,120425,2,1
JHY,79864,2,2
JUP,3728,2,1
KALRN,8997,2,2
KANK1,23189,2,1
KANSL1-AS1,644246,2,1
KAT14,57325,2,2
KBTBD3,143879,2,1
KCNA2,3737,2,1
KCNAB2,8514,2,1
KCNIP2,30819,2,1
KCNJ5-AS1,219833,2,1
KCNK5,8645,2,1
KCNK6,9424,2,1
KCNQ1,3784,2,2
KCTD13,253980,2,2
KCTD15,79047,2,2
KDELR2,11014,2,1
KDM4A,9682,2,1
KDM4C,23081,2,1
KEAP1,9817,2,2
KIF26B,55083,2,2
KIF2A,3796,2,2
KIF2C,11004,2,2
KIF5B,3799,2,1
KIF5C,3800,2,1
KLF10,7071,2,2
KLF11,8462,2,2
KLF3-AS1,79667,2,1
KLF4,9314,2,1
KLF5,688,2,1
KLHDC1,122773,2,1
KLHDC7B,113730,2,2
KLHL31,401265,2,1
KLHL6,89857,2,1
KLK10,5655,2,1
KLK13,26085,2,2
KLK6,5653,2,2
KLRB1,3820,2,1
KLRG1,10219,2,1
KLRG2,346689,2,1
KMT2A,4297,2,2
KNG1,3827,2,2
KRT15,3866,2,1
KRT16,3868,2,1
KRT18,3875,2,1
KRT19,3880,2,1
KRT6B,3854,2,1
KRT77,374454,2,1
KY,339855,2,2
L3HYPDH,112849,2,2
L3MBTL1,26013,2,1
LAD1,3898,2,1
LAIR1,3903,2,1
LAMB2,3913,2,1
LAMB3,3914,2,2
LAMC2,3918,2,2
LAPTM5,7805,2,1
LARGE2,120071,2,1
LAX1,54900,2,1
LBR,3930,2,1
LCE1E,353135,2,1
LCE3D,84648,2,1
LCP1,3936,2,1
LCP2,3937,2,1
LDB3,11155,2,1
LGALS8,3964,2,2
LGALS9,3965,2,1
LGR5,8549,2,1
LGR6,59352,2,1
LHB,3972,2,2
LIF,3976,2,2
LILRA4,23547,2,1
LILRB3,11025,2,2
LILRB4B,14727,2,1
LINC00173,100287569,2,1
LINC00663,284440,2,1
LINC00886,730091,2,1
LINC00899,100271722,2,1
LINC00900,283143,2,1
LINC00957,255031,2,1
LINC00992,728342,2,1
LINC00996,285972,2,1
LINC01558,26238,2,1
LINC02210,147081,2,1
LIPG,9388,2,1
LLGL2,3993,2,2
LMNB1,4001,2,1
LMO3,55885,2,1
LMOD1,25802,2,1
LONRF2,164832,2,1
LPAR6,10161,2,1
LPCAT1,79888,2,2
LPL,4023,2,1
LRG1,116844,2,2
LRP5,4041,2,2
LRRC17,10234,2,1
LRRC32,2615,2,1
LRRC59,55379,2,1
LRRC8B,23507,2,2
LRRC8C,84230,2,1
LRRK1,79705,2,2
LSAMP,4045,2,1
LSP1,4046,2,2
LTA,4049,2,1
LTB,4050,2,1
LTF,4057,2,2
LVRN,206338,2,1
LY6A,110454,2,1
LY86,9450,2,1
LY9,4063,2,1
LYAR,55646,2,1
LYPD1,116372,2,1
LYPLAL1,127018,2,1
LYSMD2,256586,2,1
MACROD2,140733,2,1
MADD,8567,2,1
MAFG,4097,2,2
MAGI2,9863,2,1
MAL,4118,2,2
MAML3,55534,2,1
MANBA,4126,2,1
MAO,404730,2,2
MAOA,4128,2,1
MAP2K3,5606,2,2
MAP2K7,5609,2,2
MAP3K8,1326,2,2
MAPK8IP1,9479,2,1
MAPKAPK2,9261,2,1
MARCHF1,55016,2,1
MARCHF2,51257,2,1
MARCKS,4082,2,1
MARS1,4141,2,1
MAT2A,4144,2,1
MATN1,4146,2,1
MATN4,8785,2,2
MB,4151,2,1
MBOAT1,154141,2,2
