Gene Symbol,Gene ID,Interaction Count,Organism Count
CXCL1,2919,2,2
CXCL3,2921,2,1
CYP11B3,353498,2,1
CYP21A1,13079,2,2
CYP26B1,56603,2,1
CYP2B12,29295,2,1
CYP2B6,1555,2,1
CYP2R1,120227,2,2
CYP4A1,50549,2,1
CYP4B1,1580,2,2
CYP4F11,57834,2,1
DAG1,1605,2,2
DAPK1,1612,2,1
DBF4,10926,2,1
DBI,1622,2,2
DBN1,1627,2,1
DBP,1628,2,2
DCAF13,25879,2,1
DCAF6,55827,2,2
DCN,1634,2,2
DCPS,28960,2,1
DDX17,10521,2,2
DDX5,1655,2,2
DEAF1,10522,2,2
DECR1,1666,2,2
DEPP1,11067,2,2
DERL3,91319,2,2
DFFB,1677,2,1
DGLUCY,80017,2,1
DHDH.1,406433,2,1
DHRS9,10170,2,2
DHX58,79132,2,2
DIO2,1734,2,2
DIRAS1,148252,2,1
DIS3,22894,2,1
DKK1,22943,2,1
DKK3,27122,2,2
DLC1,10395,2,2
DLG5,9231,2,1
DLL1,28514,2,2
DMD,1756,2,2
DNAJB4,11080,2,1
DNAJC24,120526,2,1
DNER,92737,2,1
DPH3,285381,2,1
DRD2,1813,2,1
DSC2,1824,2,2
DSG3,1830,2,2
DST,667,2,1
DTL,51514,2,1
DTNBP1,84062,2,2
DUSP10,11221,2,1
DUSP16,80824,2,2
DUSP2,1844,2,2
DUSP29,338599,2,1
DUSP9,1852,2,1
EBAG9,9166,2,1
EBP,10682,2,1
ECHS1,1892,2,2
ECI1,1632,2,2
EDA,1896,2,2
EFHD2,79180,2,2
EFNA1,1942,2,1
EFNA2,1943,2,2
EGF,1950,2,2
EGLN3,112399,2,1
EGR2,1959,2,2
EGR3,1960,2,2
EHF,26298,2,1
EHHADH,1962,2,1
EI24,9538,2,1
EIF1AX,1964,2,2
EIF2A,83939,2,2
EIF2S2,8894,2,1
EIF3K,27335,2,1
EIF4A1,1973,2,2
EIF4EBP1,1978,2,2
EIF4G2,1982,2,1
EIF5,1983,2,2
EIF5A,1984,2,2
EIF6,3692,2,2
ELANE,1991,2,2
ELF3,1999,2,2
ELL2,22936,2,1
EMC2,9694,2,1
EML4,27436,2,2
ENC1,8507,2,1
ENDOG,2021,2,2
ENO1,2023,2,2
ENPP2,5168,2,2
ENPP3,5169,2,2
ENPP6,133121,2,1
EPC1,80314,2,1
EPCAM,4072,2,1
EPGN,255324,2,2
EPHB2,2048,2,1
ERBIN,55914,2,1
ERCC1,2067,2,2
ESD,2098,2,1
ESR2,2100,2,1
ESRP1,54845,2,1
ETV4,2118,2,1
EXOSC2,23404,2,2
EXTL3,2137,2,2
EZR,7430,2,2
F12,2161,2,1
F8,2157,2,1
FABP10A,171481,2,1
FABP3,2170,2,2
FABP5,2171,2,1
FADS3,3995,2,2
FAM161A,84140,2,1
FAM163A,148753,2,1
FAM163B,642968,2,1
FAM184B,27146,2,1
FAM20C,56975,2,2
FAM219A,203259,2,1
FAM3C,10447,2,1
FAM83D,81610,2,1
FAM83F,113828,2,1
FANCA,2175,2,2
FBLN5,10516,2,1
FBXL7,23194,2,1
FBXW11B,406825,2,1
FEM1C,56929,2,2
FGB,2244,2,2
FGF1,2246,2,1
FGF13,2258,2,2
FGF2,2247,2,1
FGFBP1,9982,2,2
FGFR1,2260,2,1
FH,2271,2,2
FIBIN,387758,2,2
FIGLA,344018,2,1
FKBP11,51303,2,1
FKBP1A,2280,2,2
FLNB,2317,2,1
FLNC,2318,2,1
FMO13,226601,2,1
FOLR1,2348,2,2
FOSB,2354,2,1
FOSL1,8061,2,1
FOSL2,2355,2,2
FOXO4,4303,2,1
FRZB,2487,2,2
FST,10468,2,2
FSTL1,11167,2,2
FTCD,10841,2,2
FTH1P20,729009,2,1
FUCA1,2517,2,2
FXYD2,486,2,2
FZD1,8321,2,2
G6PC1,2538,2,2
GABPA,2551,2,2
GALM,130589,2,1
GALNS,2588,2,2
GALNT3,2591,2,1
GAMT,2593,2,2
GAPDHS,26330,2,1
GART,2618,2,2
GAS2L1,10634,2,1
GAS6,2621,2,2
GATM,2628,2,2
GCDHB,450003,2,1
GCNA,93953,2,1
GDF11,10220,2,2
GDF15,9518,2,2
GDI1,2664,2,2
GEMIN5,25929,2,1
GFAP,2670,2,2
GFPT1,2673,2,1
GGCTB,406278,2,1
GH1,2688,2,1
GINS3,64785,2,2
GJA1,2697,2,1
GLA,2717,2,1
GLIPR1,11010,2,2
GLIS2,84662,2,2
GLRX2,51022,2,1
GLUD1B,373092,2,2
GLYCAM1,644076,2,1
GNAO1,2775,2,1
GNB1,2782,2,1
GNB4,59345,2,1
GNG13B,436673,2,1
GNRH1,2796,2,1
GOSR2,9570,2,1
GP1BA,2811,2,1
GP93,43354,2,1
GPCPD1,56261,2,2
GPI,2821,2,2
GPNMB,10457,2,2
GPR152,390212,2,1
GPR162,27239,2,1
GPR26,2849,2,1
GPR27,2850,2,1
GPSM2,29899,2,1
GPT2,84706,2,1
GPX1B,447895,2,1
GPX-5,181178,2,1
GRAMD1A,57655,2,2
GRID2,2895,2,1
GRM6,2916,2,1
GRNAS,692249,2,1
GSDME,1687,2,2
GSN,2934,2,1
GSNB,336623,2,1
GSTA4,2941,2,2
GSTA5,221357,2,1
GSTM.1,324366,2,2
GSTM1,2944,2,2
GSTM7,68312,2,2
GSTT1,2952,2,2
GTF2B,2959,2,1
GTF3AB,100037394,2,1
GTPBP2,54676,2,1
GUCY1A1,2982,2,2
GVINP1,387751,2,1
H1-0,3005,2,2
H1M,327403,2,1
H2AC19,723790,2,1
H2AC6,8334,2,1
H2BC21,8349,2,1
H2BC8,8339,2,1
H4C3,8364,2,1
H6PD,9563,2,2
HADH,3033,2,2
HAPLN1,1404,2,2
HBB,3043,2,2
HDAC1,3065,2,1
HEBP1,50865,2,2
HELQ,113510,2,1
HEPH,9843,2,1
HEPHL1,341208,2,1
HER6,30288,2,1
HERPUD1,9709,2,1
HES1,3280,2,1
HFE,3077,2,1
HIBADH,11112,2,2
HKDC1,80201,2,1
HMGB1,3146,2,2
HMGN2-PS1,100039489,2,1
HNF4A,3172,2,1
HNRNPA3,220988,2,2
HNRNPC,3183,2,2
HNRNPDL,9987,2,2
HNRPKL,406264,2,1
HOXA10,3206,2,1
HOXD1,3231,2,2
HPGD,3248,2,2
HRK,8739,2,1
HS3ST3A1,9955,2,2
HS6ST2,90161,2,2
HSD17B1,3292,2,1
HSD17B2,3294,2,1
HSD17B4,3295,2,1
HSD3B1,3283,2,2
HSP-16.2,178659,2,1
HSP-60,175316,2,1
HSP90AB1,3326,2,1
HSPA13,6782,2,1
HSPA4,3308,2,1
HSPB7,27129,2,1
HTATIP2,10553,2,2
HTN3,3347,2,1
HTR6,3362,2,1
HTRA3,94031,2,2
HTT,3064,2,1
IDO1,3620,2,2
IER2,9592,2,1
IFI16,3428,2,1
IFIT1,3434,2,1
IFITM3,10410,2,2
IFRD1,3475,2,1
IGF2R,3482,2,1
IGFBP7,3490,2,1
IGH,3492,2,2
IKBKB,3551,2,1
IL17A,3605,2,1
IL1R1,3554,2,2
IL1RL1,9173,2,1
IL20RB,53833,2,1
IL2RA,3559,2,1
IL33,90865,2,2
IL7R,3575,2,1
IL8L2,396495,2,1
ILKAP,80895,2,2
IMPA1,3612,2,1
IMPDH2,3615,2,2
ING4,51147,2,1
INHBB,3625,2,1
INSR,3643,2,1
IRAK1,3654,2,1
IRS1,3667,2,1
IRX6,79190,2,1
ISL2,64843,2,1
ISY1,57461,2,1
ITGA10,8515,2,2
ITGA11,22801,2,1
ITGB1,3688,2,2
ITGB4,3691,2,1
ITGB6,3694,2,2
ITGB8,3696,2,1
ITIH4,3700,2,2
ITM2C,81618,2,1
IVNS1ABP,10625,2,2
JAG2,3714,2,1
JAK1,3716,2,2
JDP2,122953,2,1
JUP,3728,2,1
KATNB1,10300,2,1
KBTBD8,84541,2,1
KCNC2,3747,2,1
KCNC3,3748,2,1
KCNE1,3753,2,1
KCNF1,3754,2,1
KCNIP1,30820,2,2
KCNK2,3776,2,2
KCNK4,50801,2,1
KCNMA1,3778,2,1
KCNS2,3788,2,1
KCTD19,146212,2,1
KDM2BB,100536129,2,1
KDM3A,55818,2,1
KEAP1B,100003679,2,1
KEL,3792,2,1
KHSRP,8570,2,1
KIF15,56992,2,2
KIF23,9493,2,1
KIT,3815,2,1
KLF4,9314,2,2
KLF6,1316,2,1
KLF7,8609,2,1
KNG1,3827,2,2
KRT15,3866,2,1
KRT19,3880,2,2
KRT5,3852,2,2
KRT6A,3853,2,2
KRT7,3855,2,2
KRT9,3857,2,2
KRTAP14L,363739,2,1
KRTAP15-1,254950,2,1
L1CAM,3897,2,2
LAMA3,3909,2,1
LAMTOR5,10542,2,1
LAPTM4B,55353,2,2
LAPTM5,7805,2,2
LCN5,13863,2,1
LDAF1,57146,2,1
LDHB,3945,2,1
LEF1,51176,2,2
LFNG,3955,2,2
LGALS1,3956,2,2
LGALS3BP.1,405809,2,1
LGR5,8549,2,2
LIF,3976,2,2
LIMCH1,22998,2,1
LIN28A,79727,2,1
LIPA,3988,2,1
LMBR1L,55716,2,1
LMLN,89782,2,1
LMNA,4000,2,1
LOXL2,4017,2,2
LPAR6,10161,2,2
LPCAT1,79888,2,1
LPIN1,23175,2,2
LPP,4026,2,2
LRATD1,151354,2,2
LRATD2,157638,2,1
LRFN2,57497,2,1
LRRC25,126364,2,1
LRRC59,55379,2,1
LRRC63,220416,2,1
LRRC8A,56262,2,1
LRRC9,341883,2,1
LSM5,23658,2,1
LTA4H,4048,2,2
LUC7L2,51631,2,1
LUM,4060,2,2
LURAP1L,286343,2,2
LY6E,4061,2,2
LYZ,4069,2,1
MAD2L1BP,9587,2,1
MAD2L2,10459,2,2
MAFB,9935,2,1
MAGOH,4116,2,1
MALAT1,378938,2,1
MAP2,4133,2,1
MAP2K3,5606,2,1
MAP2K7,5609,2,1
MAP3K1,4214,2,2
MAP3K11,4296,2,1
MAP3K20,51776,2,1
MAP4,4134,2,1
MAP4K3,8491,2,2
MAP4K4,9448,2,1
MAPK12,6300,2,1
MAPK14,1432,2,1
MAPK8IP2,23542,2,1
MAPK8IP3,23162,2,2
MAPKAPK5,8550,2,2
MARCKS,4082,2,1
MARCKSA,554102,2,1
MAT2A,4144,2,1
MATN2,4147,2,1
MAVS,57506,2,2
MAX,4149,2,1
MBD1,4152,2,2
MCF2L,23263,2,2
MCL1,4170,2,1
MCO3,43134,2,1
MDM2,4193,2,2
MECOM,2122,2,2
MEP1A,4224,2,1
METTL9,51108,2,1
MFGE8,4240,2,2
MGLL,11343,2,2
MGST1,4257,2,2
MIA2,4253,2,2
MIDN,90007,2,1
MIR200B,406984,2,1
MIR200C,406985,2,1
MIR205,406988,2,1
MIX23,131076,2,2
MLLT11,10962,2,1
MME,4311,2,2
MMP12,4321,2,1
MMP15,4324,2,2
MMP25,64386,2,2
MOB3A,126308,2,1
MOB3B,79817,2,1
MOCS1,4337,2,1
MOGAT3A,100142647,2,1
MPIG6B,80739,2,1
MRPL4,51073,2,1
MSH2,4436,2,1
MSH6,2956,2,1
MSI2,124540,2,1
MSN,4478,2,2
MT1M,4499,2,1
MTA,373380,2,1
MTA1,9112,2,2
MTHFD1L,25902,2,1
MTHFD2,10797,2,2
MTHFD2L,441024,2,1
MTL-2,179899,2,1
MTMR4,9110,2,2
MTNC,42416,2,1
MTND,326270,2,1
MUC2,4583,2,2
MX1,4599,2,2
MYCH,560341,2,1
MYCN,4613,2,1
MYH3,4621,2,1
MYH8,4626,2,1
MYL7,58498,2,1
MYLIP,29116,2,1
MYLK,4638,2,1
MYLK3,91807,2,1
MYO1B,4430,2,2
MYO7A,4647,2,1
MYOF,26509,2,1
MYT1,4661,2,1
NACA,4666,2,2
NACC1,112939,2,1
NALF1,728215,2,1
NANOG,79923,2,1
NAPA,8775,2,2
NASP,4678,2,2
NAT14,57106,2,1
NAV3,89795,2,1
NCAPD2,9918,2,1
NCEH1,57552,2,2
NCOA3,8202,2,1
ND5,4540,2,2
NDC1,55706,2,2
NDNL2,386658,2,1
NDUFB4,4710,2,1
NDUFS1,4719,2,2
NDUFS3,4722,2,2
NDUFS8,4728,2,2
NDUFV1,4723,2,2
NEB,4703,2,1
NEDD9,4739,2,2
NEIL2,252969,2,1
NEMP2,100131211,2,1
NEU1,4758,2,1
NFAT5,10725,2,2
NFATC2,4773,2,2
NFE2L2A,360149,2,1
NFE2L3,9603,2,1
NFKBIAB,323099,2,1
NFKBIB,4793,2,2
NGF,4803,2,1
NHERF1,9368,2,2
NIBAN1,116496,2,1
NIPSNAP1,8508,2,1
NME3,4832,2,1
NOL3,8996,2,2
NPPB,4879,2,1
NPR3,4883,2,1
NPTX2,4885,2,2
NR1D2,9975,2,2
NR4A3,8013,2,1
NRARPB,353225,2,1
NRAS,4893,2,1
NREP,9315,2,2
NSD2,7468,2,2
NSG2,51617,2,1
NT5DC2,64943,2,2
NTSR1,4923,2,2
NUCKS1,64710,2,1
NUDT9,53343,2,1
NUMA1,4926,2,2
NUPR1,26471,2,1
NXF1,10482,2,2
OAT,4942,2,2
OBSL1,23363,2,1
ODC1,4953,2,2
OGT,8473,2,2
OLFM1,10439,2,1
OLFML2B,25903,2,1
OLR1,4973,2,1
OMP,4975,2,1
OPRD1,4985,2,1
OPRM1,4988,2,1
OR10AG57,259033,2,1
OR10AK7E,405110,2,1
OR10D1,258501,2,1
OR10G3C,405122,2,1
OR11H4C,405126,2,1
OR1A1,8383,2,1
OR1N1B,258943,2,1
OR1P1,8391,2,1
OR1P1E,405994,2,1
OR2AG2B,66786,2,1
OR2AK6E,287322,2,1
OR2Y12,257971,2,1
OR2Z2,18329,2,1
OR30BT3,80371,2,1
OR4A69,258447,2,1
OR4A71,258971,2,1
OR4B1,119765,2,1
OR4C112B,404825,2,1
OR4F14D,258737,2,1
OR4F14E,404790,2,1
OR51AB3,259104,2,1
OR51F1G,405907,2,1
OR51F23C,259090,2,1
OR51V8,258189,2,1
OR52A5,390054,2,1
OR52N4E,293312,2,1
OR52R1,119695,2,1
OR56B6,668035,2,1
OR5AC16,258036,2,1
OR5AC23,257881,2,1
OR5G27B,406044,2,1
OR5T5,258363,2,1
OR6C35D,366798,2,1
OR6C69E,302041,2,1
OR6C88,258375,2,1
OR70A12,80360,2,1
OR70A2,80359,2,1
OR7A36,259074,2,1
OR7A38,259163,2,1
OR7E171D,405167,2,1
OR7G25,258560,2,1
OR8B57,258824,2,1
OR8J3,81168,2,1
OR8K23,259020,2,1
ORG,100001110,2,1
OSBP2,23762,2,2
OSR2,116039,2,2
OTUB1,55611,2,1
P2RX2,22953,2,1
P3H4,10609,2,1
PABPN1,8106,2,2
PAK2,5062,2,2
PAK6,56924,2,2
PARK2,421577,2,1
PARP4,143,2,1
PATZ1,23598,2,2
PC,5091,2,2
PCBP1,5093,2,2
PCDH7,5099,2,1
PCDH9,5101,2,1
PCID2,55795,2,1
PCM1,5108,2,2
PCOLCE,5118,2,2
PCYT2,5833,2,2
PDE3B,5140,2,2
PDGFRB,5159,2,1
PDP1,54704,2,2
PDPN,10630,2,2
PDZK1IP1,10158,2,2
PEBP1,5037,2,1
PEBP4,157310,2,1
PEG10,23089,2,1
PERP,64065,2,2
PES,30228,2,1
PFKP,5214,2,2
PFN1,5216,2,1
PGAM1,5223,2,2
PGAM2,5224,2,1
PGK1,5230,2,2
PGM3,5238,2,2
PGR15L,245526,2,1
PGRMC1,10857,2,2
PHF1,5252,2,1
PHGDH,26227,2,1
PHLDA1,22822,2,2
PHLDA2,7262,2,1
PI3,5266,2,1
PIDD1,55367,2,1
PIK3CA,5290,2,2
PIK3IP1,113791,2,2
PIK3R3,8503,2,1
PIM3,415116,2,2
PIR,8544,2,1
PKD2,5311,2,2
PKMYT1,9088,2,1
PLAC8,51316,2,2
PLAT,5327,2,2
PLAU,5328,2,1
PLB1,151056,2,1
PLCD4,84812,2,2
PLCG1,5335,2,2
PLCL2,23228,2,2
PLCXD3,345557,2,1
PLEKHG5,57449,2,1
PLK2,10769,2,2
PLK4,10733,2,1
PLOD2,5352,2,1
PLP1,5354,2,1
PLPP5,84513,2,1
PLSCR1,5359,2,2
PLSCR2,57047,2,2
PLSCR4,57088,2,1
PLXNB3,5365,2,2
PMEPA1,56937,2,2
PMFBP1,83449,2,1
PNN,5411,2,2
PNP5A,791647,2,1
PNPLA8,50640,2,1
PODXL,5420,2,2
POLD1,5424,2,1
POLE2,5427,2,2
POU3F2,5454,2,2
PPARA,5465,2,2
PPIB,5479,2,2
PPP1CAB,327301,2,1
PPP1R18,170954,2,1
PPP1R1C,151242,2,1
PPP1R3B,79660,2,1
PPP2R1A,5518,2,1
PPP2R2C,5522,2,1
PPP2R2D,55844,2,1
PPP2R5B,5526,2,1
PPP5C,5536,2,2
PRC1,9055,2,2
PRDX3,10935,2,2
PRKAA1,5562,2,2
PRKAG2,51422,2,1
PRKCA,5578,2,2
PRKCQ,5588,2,2
PRKG1,5592,2,1
PRKG2,5593,2,2
PRL3D2,215028,2,1
PROM1,8842,2,2
PRPS2,5634,2,1
PRSS23,11098,2,1
PRSS8,5652,2,1
PRX2,53578,2,1
PRX3,42109,2,1
PSAPL1,768239,2,1
PSMA6,5687,2,2
PSMB7,5695,2,2
PSMB8,5696,2,1
PSN,40260,2,1
PSRC1,84722,2,1
PTBP1,5725,2,2
PTCH1,5727,2,2
PTCHD1,139411,2,1
PTEN,5728,2,1
PTGER2,5732,2,2
PTGES3,10728,2,1
PTK2,5747,2,2
PTK2AA,386705,2,1
PTMA,5757,2,1
PTPN1,5770,2,1
PTPN13,5783,2,1
PTPRM,5797,2,2
PTPRR,5801,2,1
PXDC1,221749,2,1
QDPRB.2,141385605,2,1
QKI,9444,2,1
QSOX1,5768,2,1
RAB14,51552,2,2
RAB25,57111,2,2
RABL6,55684,2,1
RAC1,5879,2,1
RAC2,5880,2,2
RACK1,10399,2,2
RAD51AP1,10635,2,2
RANBP1,5902,2,1
RAPGEF2,9693,2,1
RAPH1,65059,2,1
RASL11A,387496,2,2
RBL1,5933,2,1
RBM24,221662,2,2
RCOR2,283248,2,1
RDH12L,494176,2,1
RECQL4,9401,2,1
RELL2,285613,2,1
RELT,84957,2,1
RETNLG,245195,2,1
RFTN1,23180,2,1
RFX1B,555183,2,1
RFX2,5990,2,1
RFX4,5992,2,2
RGCC,28984,2,2
RGN,9104,2,2
RGS16,6004,2,2
RGS7,6000,2,2
RHD,6007,2,1
RHOQ,23433,2,2
RHOV,171177,2,2
RIOK3,8780,2,2
RIT1,6016,2,1
RLF,6018,2,2
RNASE1,6035,2,0
RND3,390,2,2
RNF207,388591,2,2
RPH3A,22895,2,1
RPL10A,4736,2,2
RPL18A,6142,2,2
RPL22,6146,2,2
RPL28,6158,2,2
RPL5,6125,2,2
RPP40,10799,2,1
RPS12,6206,2,2
RPS13,6207,2,2
RPS18,6222,2,2
RPS19,6223,2,2
RPS24,6229,2,2
RPS26,6231,2,2
RPS27,6232,2,2
RPS27A,6233,2,2
RPS3,6188,2,2
RPS5,6193,2,2
RPS6KA2,6196,2,2
RPS6KA4,8986,2,1
RPTOR,57521,2,1
RRAS,6237,2,1
RRAS2,22800,2,2
RRM1,6240,2,2
RSRP1,57035,2,1
RT1-BA,309621,2,1
RT1-BB,309622,2,1
RT1-DA,294269,2,1
RT1-DB1,294270,2,1
RT1-M5,499400,2,1
RTN4,57142,2,1
RTN4R,65078,2,1
RUFY3,22902,2,2
RUNX1,861,2,1
RUNX2,860,2,1
RUSC2,9853,2,1
RWDD1,51389,2,1
S100A8,6279,2,2
SAT2,112483,2,2
SBDS,51119,2,1
SCG5,6447,2,1
SCNN1B,6338,2,2
SCRT1,83482,2,1
SCTR,6344,2,2
SDC2,6383,2,2
SDCBP,6386,2,1
SDHA,6389,2,2
SEC24D,9871,2,1
SECISBP2,79048,2,1
SELENOK,58515,2,1
SELENOT1A,352919,2,1
SEMA5A,9037,2,2
SEPTIN8,23176,2,2
SERINC1,57515,2,1
SERPINA1,5265,2,2
SERPINB1L3,335119,2,1
SERPINB2,5055,2,1
SERPIND1,3053,2,2
SERPINE2,5270,2,2
SERPING1,710,2,2
SERPINH1,871,2,2
SESN2,83667,2,1
SF3A2,8175,2,1
SFRP1,6422,2,1
SFTPB,6439,2,1
SH2B1,25970,2,2
SHC4,399694,2,1
SHHA,30269,2,1
SHISA2,387914,2,1
SHMT1,6470,2,1
SIKE1,80143,2,1
SIRT6,51548,2,1
SKA2,348235,2,2
SKIL,6498,2,1
SLC10A4,201780,2,2
SLC11A1,6556,2,1
SLC16A10,117247,2,1
SLC1A3,6507,2,2
SLC22A2,6582,2,1
SLC25A15,10166,2,2
SLC25A36,55186,2,2
SLC25A37,51312,2,2
SLC25A5,292,2,2
SLC26A1,10861,2,2
SLC26A4,5172,2,1
SLC28A1,9154,2,1
SLC33A1,9197,2,2
SLC33A2,113655,2,1
SLC35G2,80723,2,1
SLC38A8,146167,2,1
SLC39A12,221074,2,2
SLC39A8,64116,2,2
SLC44A2,57153,2,1
SLC45A2,51151,2,1
SLC46A2,57864,2,1
SLC6A2,6530,2,1
SLC6A5,9152,2,1
SLC6A6,6533,2,2
SLC6A8,6535,2,2
SLC7A2,6542,2,1
SLCO6D1,70866,2,1
SLFN5,162394,2,1
SLU7,10569,2,1
SMAD3,4088,2,1
SMARCA2,6595,2,2
SMARCA4,6597,2,1
SMC2,10592,2,1
SMGC,223809,2,1
SMOC1,64093,2,2
SMOX,54498,2,1
SMPTB,302879,2,1
SMU1,55234,2,1
SMYD1B,569027,2,2
SNCAIP,9627,2,2
SNCG,6623,2,2
SNIP1,79753,2,1
SNRNP70,6625,2,2
SNRPA1,6627,2,2
SNRPB,6628,2,2
SNRPD2,6633,2,2
SOD-1,174141,2,1
SORBS2,8470,2,2
SORCS3,22986,2,1
SORD,6652,2,2
SORT1,6272,2,2
SOX3,6658,2,1
SOX4,6659,2,2
SOX8,30812,2,1
SPAG16,79582,2,1
SPATA32,124783,2,1
SPIRE2,84501,2,1
SPMIP7,100130988,2,1
SPMIP8,374739,2,2
SPRR1A,6698,2,2
SPSB1,80176,2,1
SPTBN2,6712,2,1
SPTSSA,171546,2,2
SREBF2,6721,2,1
SRGN,5552,2,1
SRM,6723,2,2
SSBP2,23635,2,2
SSR3,6747,2,2
SSTR5,6755,2,1
ST8SIA4,7903,2,2
STAC,6769,2,1
STAT1,6772,2,1
STAT2,6773,2,1
STFA2L1,268885,2,1
STIP1,10963,2,2
STK17B,9262,2,2
STON1,11037,2,1
STRA6,64220,2,2
STRAP,11171,2,1
STT3A,3703,2,1
STX3,6809,2,1
STX5,6811,2,1
SULF2,55959,2,2
SUMO-1,100136592,2,1
SUMO1,7341,2,1
SUPT4H1,6827,2,1
SUSD2,56241,2,2
SUSD3,203328,2,2
SYBU,55638,2,2
SYK,6850,2,2
SYNCRIP,10492,2,2
SYPL2,284612,2,1
SYT2,127833,2,1
SYT7,9066,2,2
T2,21331,2,1
TAAR7B,209517,2,1
TAB2,23118,2,2
TAC3,6866,2,1
TAC3B,569642,2,1
TACSTD2,4070,2,2
TAF7,6879,2,1
TAS2R129,387354,2,1
TBL1XR1,79718,2,2
TBL3,10607,2,1
TCEA2,6919,2,1
TCF3,6929,2,2
TCOF1,6949,2,1
TCTE1,21645,2,1
TEAD2,8463,2,2
TECTB,6975,2,1
TENM3,55714,2,1
TENM4,26011,2,2
TENT5C,54855,2,2
TFAP2C,7022,2,1
TFB1M,51106,2,2
TFDP1,7027,2,1
TFIP11,24144,2,1
TFPI2,7980,2,1
TFR2,7036,2,1
TGFBR2,7048,2,2
TGM1,7051,2,2
TH,7054,2,1
THAP1,55145,2,1
THBS2,7058,2,2
THEM6,51337,2,1
THOC2,57187,2,1
TIA1,7072,2,2
TIMP4,7079,2,2
TLCD2,727910,2,2
TLCD3A,79850,2,1
TLL2,7093,2,1
TLR2,7097,2,1
TM4SF20,79853,2,1
TMC5,79838,2,2
TMED4,222068,2,1
TMEM104,320534,2,1
TMEM158,25907,2,2
TMEM167A,153339,2,1
TMEM278,643965,2,1
TMEM44,93109,2,2
TMEM97,27346,2,1
TMPRSS15,5651,2,2
TMPRSS4,56649,2,1
TMTC4,84899,2,2
TNFAIP8L2B,393345,2,1
TNFRSF10A,8797,2,1
TNFRSF10B,8795,2,1
TNFRSF21,27242,2,2
TNFSF10,8743,2,2
TNFSF15,9966,2,1
TNIP1,10318,2,2
TNNC1,7134,2,1
TNNI3K,51086,2,1
TPBG,7162,2,1
TPD52L2,7165,2,1
TPD52L3,89882,2,1
TPI1B,560753,2,2
TPO,7173,2,1
TPRKB,51002,2,2
TRAC,28755,2,1
TRAF1,7185,2,2
TRAF5,7188,2,1
TRAF6,7189,2,1
TRIM14,9830,2,1
TRIM59,286827,2,2
TRP73,22062,2,1
TRPM8,79054,2,1
TRPV1,7442,2,2
TRPV5,56302,2,2
TRPV6,55503,2,2
TSHZ1,10194,2,2
TSNAX,7257,2,2
TSPAN11,441631,2,1
TSPAN13,27075,2,2
TSPAN5,10098,2,2
TST,7263,2,2
TTC3,7267,2,2
TTC39D,67737,2,1
TTN.2,317731,2,2
TUBA1A,7846,2,2
TUBA1B,10376,2,1
TUBA1C,84790,2,2
TUBA3D,113457,2,1
TUBB2B,347733,2,1
TUBB6,84617,2,1
TUT7,79670,2,2
TWF2,11344,2,2
TXNIP,10628,2,1
TXNRD3,114112,2,2
UAP1,6675,2,2
UAP1L1,91373,2,1
UBC,7316,2,1
UBE2C,11065,2,2
UBE2W,55284,2,2
UBQLN4,56893,2,2
UCHL3,7347,2,1
UCK1,83549,2,1
UCP2,7351,2,1
UGDH,7358,2,1
UMOD,7369,2,1
UNC5C,8633,2,2
UNC93B1,81622,2,2
UNKL,64718,2,1
UPP1,7378,2,1
USH2A,7399,2,2
USP33,23032,2,2
VAV3,10451,2,2
VCAM1,7412,2,1
VCAN,1462,2,1
VCL,7414,2,2
VDAC1,7416,2,2
VKORC1,79001,2,1
VOM1R21,494229,2,1
VOM1R76,494240,2,1
VOM2R51,502891,2,1
VPS37B,79720,2,1
VSIG8A,550503,2,1
VSIR,64115,2,2
VWA5A,4013,2,2
WASF1,8936,2,2
WDR88,126248,2,1
WEE1,7465,2,2
WNT10B,7480,2,1
WNT7A,7476,2,2
WNT7B,7477,2,1
WT1,7490,2,2
WWTR1,25937,2,2
XPO1,7514,2,1
YBX1,4904,2,2
YTHDF2,51441,2,1
YWHAB,7529,2,2
ZBTB5,9925,2,1
ZFAS1,441951,2,1
ZFP36L1,677,2,1
ZFP36L2,678,2,1
ZFP384,269800,2,1
ZFTA,65998,2,1
ZNF12,7559,2,1
ZNF143,7702,2,1
ZNF222,7673,2,1
ZNF34,80778,2,1
ZNF473,25888,2,1
ZNRD2,10534,2,2
ZP3.1,100148225,2,1
ZP3A.1,407714,2,1
ZRANB2,9406,2,2
ZSWIM6,57688,2,1
143B1,100528489,1,1
2610318N02RIKL,287935,1,1
A1BG,1,1,1
A3GALT2,127550,1,1
A4GALT,53947,1,1
A630001G21RIKL,501176,1,1
AACS,65985,1,1
AADAC,13,1,1
AADACL3,126767,1,1
AADACL4,343066,1,1
AARS1,16,1,1
AASDHPPT,60496,1,1
ABAT,18,1,1
ABCA13,154664,1,1
ABCA17,381072,1,1
ABCA3,21,1,1
ABCA6,23460,1,1
ABCB1A,18671,1,1
ABCB6,10058,1,1
ABCB8,11194,1,1
ABCB9,23457,1,1
ABCC9,10060,1,1
ABCD3,5825,1,1
ABCF1,23,1,1
ABCF3,55324,1,1
ABCG1,9619,1,1
ABCG2A,735312,1,1
ABCG3L2,360910,1,1
ABCG3L4,360997,1,1
ABCG4,64137,1,1
ABHD11,83451,1,1
ABHD17C,58489,1,1
