Gene Symbol,Gene ID,Interaction Count,Organism Count
DUSP2,1844,1,1
DUSP7,1849,1,1
DUSP8,1850,1,1
DYNC1H1,1778,1,1
E2F6,1876,1,1
E2F8,79733,1,1
EAPP,55837,1,1
EDA,1896,1,1
EDC3,80153,1,1
EDN1,1906,1,1
EDNRB,1910,1,1
EEF1A1,1915,1,1
EEF2K,29904,1,1
EFCAB7,84455,1,1
EFNA4,1945,1,1
EGLN3,112399,1,1
EGR2,1959,1,1
EGR4,1961,1,1
EHBP1L1,254102,1,1
EHD1,10938,1,1
EHD3,30845,1,1
EHHADH,1962,1,1
EIF1,10209,1,1
EIF1AD,84285,1,1
EIF2A,83939,1,1
EIF2AK1,27102,1,1
EIF2S1,1965,1,1
EIF3C,8663,1,1
EIF4G2A,323453,1,1
EIF4G3,8672,1,1
EIF4H,7458,1,1
ELF3,1999,1,1
ELF4,2000,1,1
ELK1,2002,1,1
ELL2,22936,1,1
ELN,2006,1,1
ELOA,6924,1,1
ELT-2,181250,1,1
EMID1,129080,1,1
EMP1,2012,1,1
EMX1,2016,1,1
ENGASE,64772,1,1
ENO3,2027,1,1
ENPP4,22875,1,1
EOMES,8320,1,1
EPAS1A,566886,1,1
EPG5,57724,1,1
EPHA2,1969,1,1
EPHX1,2052,1,1
EPN2,22905,1,1
EPS15P1,55380,1,1
ERCC1,2067,1,1
ERICH1,157697,1,1
ERP27,121506,1,1
ESCO2,157570,1,1
ESRRA,2101,1,1
ESYT2,57488,1,1
ETF1,2107,1,1
ETNK1,55500,1,1
ETS1,2113,1,1
ETS2,2114,1,1
ETV4,2118,1,1
EXOSC1,51013,1,1
EXOSC4,54512,1,1
EXT1,2131,1,1
EYA3,2140,1,1
EZH2,2146,1,1
F12,2161,1,1
F13B,2165,1,1
F2,2147,1,1
F2RL2,2151,1,1
FABP2,2169,1,1
FABP7A,58128,1,1
FADS1,3992,1,1
FAHD2B,151313,1,1
FAM117A,81558,1,1
FAM120C,54954,1,1
FAM131A,131408,1,1
FAM162A,26355,1,1
FAM204A,63877,1,1
FAM220A,84792,1,1
FAM43A,131583,1,1
FAM53B,9679,1,1
FAM53C,51307,1,1
FAM83D,81610,1,1
FAU,2197,1,1
FBH1,84893,1,1
FBP1,2203,1,1
FBXL12,54850,1,1
FBXL14,144699,1,1
FBXO11,80204,1,1
FBXO28,23219,1,1
FBXO3,26273,1,1
FBXO30,84085,1,1
FBXO32,114907,1,1
FBXO33,254170,1,1
FBXW10,10517,1,1
FBXW10B,374286,1,1
FBXW7,55294,1,1
FCN3,8547,1,1
FDX2,112812,1,1
FEM1C,56929,1,1
FEN1,2237,1,1
FERMT2,10979,1,1
FGA,2243,1,1
FGF1,2246,1,1
FGF16,8823,1,1
FGF2,2247,1,1
FGF9,2254,1,1
FHL5,9457,1,1
FKBP11,51303,1,1
FKBP2,2286,1,1
FKBP4,2288,1,1
FKBP5,2289,1,1
FLCN,201163,1,1
FLI1,2313,1,1
FLOT2,2319,1,1
FMO2,2327,1,1
FMO4,2329,1,1
FMO5,2330,1,1
FMR1,2332,1,1
FNIP1,96459,1,1
FNTA,2339,1,1
FNTB,2342,1,1
FOSB,2354,1,1
FOXA1,3169,1,1
FOXA2,3170,1,1
FOXB1,27023,1,1
FOXD1,2297,1,1
FOXF2,2295,1,1
FOXH1,8928,1,1
FOXL1,2300,1,1
FOXN2,3344,1,1
FRAT2,23401,1,1
FRMD4B,23150,1,1
FRMD8,83786,1,1
FRS2,10818,1,1
FSAF1,128061,1,1
FTH1,2495,1,1
FUT9,10690,1,1
FXR1,8087,1,1
FXYD2,486,1,1
G2E3,55632,1,1
GABARAPL1,23710,1,1
GABARAPL2,11345,1,1
GABPA,2551,1,1
GABRA6,2559,1,1
GABRD,2563,1,1
GABRE,2564,1,1
GABRP,2568,1,1
GABRR1,2569,1,1
GABRR3,200959,1,1
GAD1,2571,1,1
GADD45G,10912,1,1
GALNT7,51809,1,1
GALT,2592,1,1
GAP43,2596,1,1
GART,2618,1,1
GAST,2520,1,1
GATA2,2624,1,1
GATA4,2626,1,1
GATAD2A,54815,1,1
GCA,25801,1,1
GCC1,79571,1,1
GCH1,2643,1,1
GCK,2645,1,1
GCNA,93953,1,1
GCNT1,2650,1,1
GCNT2,2651,1,1
GDF10,2662,1,1
GEM,2669,1,1
GFI1B,8328,1,1
GFPT1,2673,1,1
GFPT2,9945,1,1
GFRA2,2675,1,1
GGT1,2678,1,1
GHRL,51738,1,1
GJA1B,30236,1,1
GK5,256356,1,1
GLDC,2731,1,1
GLUL,2752,1,1
GM2A,2760,1,1
GMFB,2764,1,1
GMNN,51053,1,1
GMPPA,29926,1,1
GMPPB,29925,1,1
GNA14,9630,1,1
GNG2,54331,1,1
GNGT2B,797361,1,1
GNPAT,8443,1,1
GNPTG,84572,1,1
GNRH3,360141,1,1
GNRHR,2798,1,1
GOLGA3,2802,1,1
GOT1,2805,1,1
GOT2,2806,1,1
GPAT3,84803,1,1
GPATCH2,55105,1,1
GPBP1,65056,1,1
GPCPD1,56261,1,1
GPD1,2819,1,1
GPD2,2820,1,1
GPR183,1880,1,1
GPR19,2842,1,1
GPR6,2830,1,1
GPRC5D,55507,1,1
GPSM1,26086,1,1
GPX4,2879,1,1
GPX4A,352928,1,1
GPX-5,181178,1,1
GPX5,2880,1,1
GPX-6,188313,1,1
GRB10,2887,1,1
GRHL1,29841,1,1
GRIK2,2898,1,1
GRIN2A,2903,1,1
GRM1,2911,1,1
GRM5,2915,1,1
GRPEL1,80273,1,1
GRSF1,2926,1,1
GSDMB,55876,1,1
GSDMEB,335722,1,1
GSN,2934,1,1
GST-1,176281,1,1
GST-4,177886,1,1
GSTA4,2941,1,1
GSTM2,2946,1,1
GSTM3,2947,1,1
GSTM4,2948,1,1
GSTT3,103140,1,1
GTF2A1,2957,1,1
GTF2H1,2965,1,1
GULO,268756,1,1
GYG2,8908,1,1
GYPA,2993,1,1
GZF1,64412,1,1
GZMK,3003,1,1
H2AC6,8334,1,1
H2BC13,8340,1,1
H2BC8,8339,1,1
H3-3B,3021,1,1
H3C2,8358,1,1
H4C12,8362,1,1
H4C8,8365,1,1
HACL1,26061,1,1
HADH,3033,1,1
HADHA,3030,1,1
HADHAB,793834,1,1
HAL,3034,1,1
HALY-1,181279,1,1
HAPLN1,1404,1,1
HAPSTR1,29035,1,1
HAVCR1,26762,1,1
HBA2,3040,1,1
HBB,3043,1,1
HBP1,26959,1,1
HBS1L,10767,1,1
HBZ,3050,1,1
HDAC4,9759,1,1
HDAC5,10014,1,1
HDAC6,10013,1,1
HDAC8,55869,1,1
HEBP2,23593,1,1
HERC4,26091,1,1
HERPUD1,9709,1,1
HES4,57801,1,1
HEXD,284004,1,1
HFE,3077,1,1
HGF,3082,1,1
HIGD1A,25994,1,1
HINT1,3094,1,1
HJURP,55355,1,1
HK1,3098,1,1
HLA-G,3135,1,1
HMG20A,10363,1,1
HMG20B,10362,1,1
HMGA1,3159,1,1
HMGA2,8091,1,1
HMGB3B,550466,1,1
HMGCS2,3158,1,1
HNF1BB,324283,1,1
HNMT,3176,1,1
HNRNPH1,3187,1,1
HOMER1,9456,1,1
HOPX,84525,1,1
HOXA3A,58049,1,1
HPCAL1,3241,1,1
HPR,3250,1,1
HPRT1L,415146,1,1
HPS5,11234,1,1
HPX,3263,1,1
HRC,3270,1,1
HRH1,3269,1,1
HRK,8739,1,1
HRNR,388697,1,1
HSD11B2,3291,1,1
HSD17B10,3028,1,1
HSD17B2,3294,1,1
HSD17B7,51478,1,1
HSD3B7,80270,1,1
HSF-1,173078,1,1
HSF2,3298,1,1
HSF5,124535,1,1
HSP-16.1,179286,1,1
HSP-16.2,178659,1,1
HSP27,39078,1,1
HSP-3,180880,1,1
HSP-6,178873,1,1
HSP-60,175316,1,1
HSP-70,172757,1,1
HSP90B1,7184,1,1
HSPA1L,3305,1,1
HSPA4,3308,1,1
HSPA4L,22824,1,1
HSPB1,3315,1,1
HSPB6,126393,1,1
HSPB8,26353,1,1
HTR7,3363,1,1
HYOU1,10525,1,1
IBSP,3381,1,1
ICAM2,3384,1,1
ID2,3398,1,1
ID3,3399,1,1
ID4,3400,1,1
IDH1,3417,1,1
IDI2-AS1,55853,1,1
IER2,9592,1,1
IER3,8870,1,1
IER5,51278,1,1
IFNA1,3439,1,1
IFNAR1,3454,1,1
IFNAR2,3455,1,1
IFRD1,3475,1,1
IGF2,3481,1,1
IGFBP2,3485,1,1
IGFBP4,3487,1,1
IGH,3492,1,1
IGHA1,3493,1,1
IGHD,3495,1,1
IGHG1,3500,1,1
IGHG4,3503,1,1
IGHM,3507,1,1
IGK,50802,1,1
IGKV1-17,28937,1,1
IGKV1D-13,28902,1,1
IGKV1D-33,28896,1,1
IGKV3-20,28912,1,1
IGKV3D-15,28875,1,1
IGKV3D-20,28874,1,1
IGL,3535,1,1
IGLL3P,91353,1,1
IGLV3-21,28796,1,1
IL11,3589,1,1
IL12RB2,3595,1,1
IL1R1,3554,1,1
IL1RAP,3556,1,1
IL1RAPL2,26280,1,1
IL1RN,3557,1,1
IL24,11009,1,1
IL4R,3566,1,1
IL6ST,3572,1,1
IL9,3578,1,1
ILF2,3608,1,1
ILK,3611,1,1
IMPA1,3612,1,1
INCENP,3619,1,1
INDO,100323587,1,1
INE1,8552,1,1
ING1,3621,1,1
INHBA,3624,1,1
INHBC,3626,1,1
INO80C,125476,1,1
INPP1,3628,1,1
INPP4A,3631,1,1
INPP4B,8821,1,1
INSIG1,3638,1,1
INSM1,3642,1,1
INTS3,65123,1,1
INVS,27130,1,1
IP6K2,51447,1,1
IQCE,23288,1,1
IRAK1BP1,134728,1,1
IRAK2,3656,1,1
IRAK3,11213,1,1
IRF1,3659,1,1
IRF4,3662,1,1
IRF9,10379,1,1
IRS4,8471,1,1
IRX1B,114430,1,1
ISCA1,81689,1,1
ISL2,64843,1,1
ITCH,83737,1,1
ITGA1,3672,1,1
ITGA2,3673,1,1
ITGA3,3675,1,1
ITGA8,8516,1,1
ITGAM,3684,1,1
ITGAV,3685,1,1
ITGB1,3688,1,1
ITGB2,3689,1,1
ITGB4,3691,1,1
ITGB8,3696,1,1
ITIH1,3697,1,1
ITIH3,3699,1,1
ITIH4,3700,1,1
ITM2C,81618,1,1
ITPRIP,85450,1,1
JAK3,3718,1,1
JARID2,3720,1,1
JDP2,122953,1,1
JMJD1C,221037,1,1
JMJD6,23210,1,1
JMY,133746,1,1
JOSD1,9929,1,1
JOSD2,126119,1,1
JUND,3727,1,1
JUP,3728,1,1
KANK2,25959,1,1
KANSL2,54934,1,1
KAT8,84148,1,1
KBTBD2,25948,1,1
KBTBD6,89890,1,1
KCNA5,3741,1,1
KCNG3,170850,1,1
KCNJ5,3762,1,1
KCNJ8,3764,1,1
KCTD15A,449991,1,1
KDM2A,22992,1,1
KDM4B,23030,1,1
KDM4C,23081,1,1
KDM6B,23135,1,1
KDM7A,80853,1,1
KEAP1B,100003679,1,1
KGD4,92259,1,1
KIF1B,23095,1,1
KIF2C,11004,1,1
KIR3DL1,3811,1,1
KITLG,4254,1,1
KL,9365,1,1
KLF10,7071,1,1
KLF11,8462,1,1
KLF12,11278,1,1
KLF13,51621,1,1
KLF15,28999,1,1
KLF2,10365,1,1
KLF3,51274,1,1
KLF4,9314,1,1
KLF6A,280650,1,1
KLHL18,23276,1,1
KLHL21,9903,1,1
KLHL23,151230,1,1
KLHL24,54800,1,1
KLHL25,64410,1,1
KLHL41,10324,1,1
KLHL42,57542,1,1
KLK3,354,1,1
KLK8,11202,1,1
KLKB1,3818,1,1
KLRB1,3820,1,1
KLRD1,3824,1,1
KNG1,3827,1,1
KPNA5,3841,1,1
KPNB3,569455,1,1
KRCC1,51315,1,1
KRT10,3858,1,1
KRT16,3868,1,1
KRT19,3880,1,1
KRT2,3849,1,1
KRT4,3851,1,1
KRT5,3852,1,1
KRT8,3856,1,1
KRT9,3857,1,1
KRTAP9-9,81870,1,1
KSR1,8844,1,1
L2HGDH,79944,1,1
LAIR2,3904,1,1
LAMA4,3910,1,1
LAMA5,3911,1,1
LAMB1,3912,1,1
LARP1B,55132,1,1
LARP4B,23185,1,1
LBP,3929,1,1
LCAT,3931,1,1
LEMD3,23592,1,1
LENG8,114823,1,1
LEPROTL1,23484,1,1
LGALS1L1,326706,1,1
LGALS2,3957,1,1
LHB,3972,1,1
LHX2,9355,1,1
LILRB1,10859,1,1
LINC00304,283860,1,1
LINC00324,284029,1,1
LINC00474,58483,1,1
LIPEA,568368,1,1
LIPEB,557893,1,1
LMO2,4005,1,1
LMO4,8543,1,1
LMO7,4008,1,1
LRATD1,151354,1,1
LRIF1,55791,1,1
LRRC24,441381,1,1
LRRC8A,56262,1,1
LRRC8C,84230,1,1
LRRIQ1,84125,1,1
LRRN3,54674,1,1
LTBP2,4053,1,1
LUC7L,55692,1,1
LY96,23643,1,1
LYRM4,57128,1,1
LYZ,4069,1,1
MACC1,346389,1,1
MAD2L1BP,9587,1,1
MAFB,9935,1,1
MAFF,23764,1,1
MAFG,4097,1,1
MAFK,7975,1,1
MAGOHB,55110,1,1
MAGT1,84061,1,1
MAL,4118,1,1
MAML1,9794,1,1
MAMLD1,10046,1,1
MAP2,4133,1,1
MAP2K3,5606,1,1
MAP3K1,4214,1,1
MAP3K12,7786,1,1
MAP3K14,9020,1,1
MAP4,4134,1,1
MAP4K1,11184,1,1
MAPK12,6300,1,1
MAPRE1,22919,1,1
MARCHF6,10299,1,1
MARCKS,4082,1,1
MARK3,4140,1,1
MASP1,5648,1,1
MAT2A,4144,1,1
MAX,4149,1,1
MBD6,114785,1,1
MBL2,4153,1,1
MBOAT7,79143,1,1
MBP,4155,1,1
MBTD1,54799,1,1
MBTPS1,8720,1,1
MCM2,4171,1,1
MCM4,4173,1,1
MCM5,4174,1,1
MCM6,4175,1,1
MCPT8,17231,1,1
MDKB,65231,1,1
MDM4,4194,1,1
ME2,4200,1,1
MED13L,23389,1,1
MED17,9440,1,1
MED23,9439,1,1
MED26,9441,1,1
MED29,55588,1,1
MED30,90390,1,1
MED4,29079,1,1
MED9,55090,1,1
MEF2A,4205,1,1
MEF2D,4209,1,1
MEOX2,4223,1,1
METRNL,284207,1,1
METTL27,155368,1,1
METTL4,64863,1,1
MFAP3L,9848,1,1
MFAS,41455,1,1
MFF,56947,1,1
MFGE8A,541486,1,1
MFN2,9927,1,1
MFSD4A,213006,1,1
MFSD6,54842,1,1
MGAT3,4248,1,1
MGST1,4257,1,1
MHC1UFA,64886,1,1
MIA2,4253,1,1
MIB1,57534,1,1
MICAL1,64780,1,1
MICOS10,440574,1,1
MID1IP1A,30600,1,1
MIR100,406892,1,1
MIR101B,724062,1,1
MIR107,406901,1,1
MIR10A,406902,1,1
MIR1224,100187716,1,1
MIR129,387148,1,1
MIR130A,406919,1,1
MIR132,406921,1,1
MIR133B,442890,1,1
MIR134,406924,1,1
MIR137,406928,1,1
MIR139,406931,1,1
MIR147,387165,1,1
MIR153,387171,1,1
MIR155,406947,1,1
MIR16-2,406951,1,1
MIR181C,406957,1,1
MIR183,406959,1,1
MIR184,406960,1,1
MIR185,406961,1,1
MIR186,406962,1,1
MIR187,406963,1,1
MIR18A,406953,1,1
MIR191,406966,1,1
MIR195,406971,1,1
MIR19A,406979,1,1
MIR200C,406985,1,1
MIR203,387199,1,1
MIR206,406989,1,1
MIR20A,406982,1,1
MIR210,406992,1,1
MIR212,406994,1,1
MIR216A,406998,1,1
MIR216B,100126319,1,1
MIR217,406999,1,1
MIR218,387214,1,1
MIR221,407006,1,1
MIR223,407008,1,1
MIR22HG,84981,1,1
MIR25,407014,1,1
MIR26B,407017,1,1
MIR27B,407019,1,1
MIR300,100126297,1,1
MIR301B,100126318,1,1
MIR302B,442894,1,1
MIR30A,407029,1,1
MIR30E,407034,1,1
MIR322,723907,1,1
MIR323,723839,1,1
MIR324,442898,1,1
MIR325,442899,1,1
MIR328,442901,1,1
MIR330,442902,1,1
MIR335,442904,1,1
MIR34A,407040,1,1
MIR34B,407041,1,1
MIR361,494323,1,1
MIR362,574030,1,1
MIR365B,100126356,1,1
MIR369,442914,1,1
MIR378A,494327,1,1
MIR379,494328,1,1
MIR380,494329,1,1
MIR382,494331,1,1
MIR411,693121,1,1
MIR423,494335,1,1
MIR425,494337,1,1
MIR431,574038,1,1
MIR433,574034,1,1
MIR451A,574411,1,1
MIR488,574441,1,1
MIR495,574453,1,1
MIR496,574454,1,1
MIR501,574503,1,1
MIR511,574445,1,1
MIR532,693124,1,1
MIR539,664612,1,1
MIR540,723880,1,1
MIR541,100126308,1,1
MIR542,664617,1,1
MIR582,693167,1,1
MIR668,768214,1,1
MIR671,768213,1,1
MIR759,100313778,1,1
MIR761,100313892,1,1
MIR770,768222,1,1
MIR873,100126316,1,1
MIR874,100126343,1,1
MIR93,407050,1,1
MIR98,407054,1,1
MIR99A,407055,1,1
MIR99B,407056,1,1
MITF,4286,1,1
MKKS,8195,1,1
MKLN1,4289,1,1
MLEC,9761,1,1
MLLT11,10962,1,1
MMP2,4313,1,1
MMP8,4317,1,1
MN1,4330,1,1
MNT,4335,1,1
MOB2,81532,1,1
MOB4,25843,1,1
MOCS2,4338,1,1
MOXD1,26002,1,1
MPHOSPH8,54737,1,1
MPST,4357,1,1
MRAS,22808,1,1
MRE11,4361,1,1
MRGPRG-AS1,283303,1,1
MRPL18,29074,1,1
MRPS17,51373,1,1
MRPS28,28957,1,1
MRPS6,64968,1,1
MS4A1,931,1,1
MS4A6B,69774,1,1
MSLN,10232,1,1
MSX1,4487,1,1
MT,30282,1,1
MT1HL1,645745,1,1
MT1JP,4498,1,1
MT4,84560,1,1
MTA2,9219,1,1
MTARC2,54996,1,1
MTB,249938,1,1
MTF2,22823,1,1
MTFR1L,56181,1,1
MTHFD2,10797,1,1
MTL-2,179899,1,1
MTMR6,9107,1,1
MTMR7A,678558,1,1
MTNC,42416,1,1
MTND,326270,1,1
MUG1,17836,1,1
MX2,4600,1,1
MXD1,4084,1,1
MYB,4602,1,1
MYBPC1,4604,1,1
MYBPH,4608,1,1
MYCL,4610,1,1
MYD88,4615,1,1
MYDGF,56005,1,1
MYEF2,50804,1,1
MYF6,4618,1,1
MYH1,4619,1,1
MYH10,4628,1,1
MYH14,79784,1,1
MYH6,4624,1,1
MYH8,4626,1,1
MYH9,4627,1,1
MYL1,4632,1,1
MYL3,4634,1,1
MYLIP,29116,1,1
MYOC,4653,1,1
MZB1,51237,1,1
N4BP2L2,10443,1,1
NAAA,27163,1,1
NAB2,4665,1,1
NABP1,64859,1,1
NACAD,23148,1,1
NACC2,138151,1,1
NAMPT,10135,1,1
NANOG,79923,1,1
NAP1L3,4675,1,1
NARF,26502,1,1
NASP,4678,1,1
NAXD,55739,1,1
NBDY,550643,1,1
NCAPG,64151,1,1
NCOA3,8202,1,1
NCR3,259197,1,1
NDC1,55706,1,1
NDEL1,81565,1,1
NDRG1,10397,1,1
NDUFAF5,79133,1,1
NDUFV2,4729,1,1
NECTIN2,5819,1,1
NEDD4L,23327,1,1
NEDD8,4738,1,1
NEK2,4751,1,1
NEK6,10783,1,1
NEUROD1,4760,1,1
NF1,4763,1,1
NF2,4771,1,1
NFATC1,4772,1,1
NFATC4,4776,1,1
NFE2L2B,100873093,1,1
NFIB,4781,1,1
NFIL3,4783,1,1
NFKBID,84807,1,1
NFKBIE,4794,1,1
NFKBIL1,4795,1,1
NFKBIZ,64332,1,1
NFX1,4799,1,1
NGB,58157,1,1
NGRN,51335,1,1
NINL,22981,1,1
NIPA1,123606,1,1
NKRF,55922,1,1
NKX2.4B,58112,1,1
NKX3-1,4824,1,1
NLRP1,22861,1,1
NLRP12,91662,1,1
NLRP3,114548,1,1
NLRP7,199713,1,1
NME2,4831,1,1
NOB1,28987,1,1
NOL3,8996,1,1
NOP14-AS1,317648,1,1
NOP58,51602,1,1
NOS3,4846,1,1
NOTCH1A,30718,1,1
NOX1,27035,1,1
NOX4,50507,1,1
NPAS2,4862,1,1
NPC1,4864,1,1
NPHS1,4868,1,1
NPIPB15,440348,1,1
NPPB,4879,1,1
NR1D2,9975,1,1
NR1H3,10062,1,1
NR2C2,7182,1,1
NR5A1A,83916,1,1
NRARP,441478,1,1
NRBF2,29982,1,1
NRP1,8829,1,1
NRP2,8828,1,1
NT5DC2,64943,1,1
NTN3,4917,1,1
NUDC,10726,1,1
NUDT11,55190,1,1
NUDT16L1,84309,1,1
NUDT3A,394120,1,1
NUFIP2,57532,1,1
NUP98,4928,1,1
NUSAP1,51203,1,1
NXF1,10482,1,1
NXPH1,30010,1,1
NXPH4,11247,1,1
OCLN,100506658,1,1
OGDH,4967,1,1
OGG1,4968,1,1
OLFR908,258872,1,1
OPA3,80207,1,1
OPTN,10133,1,1
OR10Q12,258341,1,1
OR13A22,258956,1,1
OR13A28,18362,1,1
OR1D2,4991,1,1
OR1E33,259010,1,1
OR2A9P,441295,1,1
OR2AG1,144125,1,1
OR2AG2,338755,1,1
OR2H2C,258448,1,1
OR3A1B,258701,1,1
OR4C104,258450,1,1
OR4C12,283093,1,1
OR4F62,258022,1,1
OR51R1,259108,1,1
OR5P60,258492,1,1
OR5W10,258346,1,1
OR5W22,110511,1,1
OR6C215,258545,1,1
OR6C219,258773,1,1
OR6Z1,258915,1,1
OR8B39,258415,1,1
OR8B44,258801,1,1
OR8C15,258333,1,1
OR9S23,259039,1,1
ORM2,5005,1,1
OSBPL1A,114876,1,1
OSBPL3,26031,1,1
OSER1,51526,1,1
OSGIN1,29948,1,1
OTUD1,220213,1,1
OTUD5,55593,1,1
OXCT2,64064,1,1
OXSR1,9943,1,1
P2RY2,5029,1,1
P2RY6,5031,1,1
P4HA1,5033,1,1
P4HA2,8974,1,1
PACC1,55248,1,1
PACRGL,133015,1,1
PAFAH1B1,5048,1,1
PALB2,79728,1,1
PALM2AKAP2,445815,1,1
PAM,5066,1,1
PAN2,9924,1,1
PANK2,80025,1,1
PANK4,55229,1,1
PARD6G,84552,1,1
PARM1,25849,1,1
PAX4,5078,1,1
PCDHA2,56146,1,1
PCK1,5105,1,1
PCMTL,393741,1,1
PCNA,5111,1,1
PCOLCE,5118,1,1
PCYOX1,51449,1,1
PCYT1A,5130,1,1
PDCD4,27250,1,1
PDE4A,5141,1,1
PDE4D,5144,1,1
PDE4DIP,9659,1,1
PDE6C,5146,1,1
PDIA3,2923,1,1
PDIA4,9601,1,1
PDIA5,10954,1,1
PDIA6,10130,1,1
PDK1,5163,1,1
PDK2,5164,1,1
PDLIM1,9124,1,1
PDP1,54704,1,1
PDP2,57546,1,1
PDRG1,81572,1,1
PDX1,3651,1,1
PEA15,8682,1,1
PEG3,5178,1,1
PEMT,10400,1,1
PENK,5179,1,1
PER1,5187,1,1
PER3,8863,1,1
PEX1,5189,1,1
PFKFB2,5208,1,1
PFKL,5211,1,1
PFKM,5213,1,1
PGAM2,5224,1,1
PGK1,5230,1,1
PGRMC1,10857,1,1
PHC3,80012,1,1
PHGDH,26227,1,1
PHLDA1,22822,1,1
PHLDA2,7262,1,1
PIGR,5284,1,1
PIK3C2A,5286,1,1
PIK3C3,5289,1,1
PIK3R3,8503,1,1
PIK3R4,30849,1,1
PIK3R5,23533,1,1
PIM2,11040,1,1
PIMREG,54478,1,1
PIP4P1,90809,1,1
PITHD1,57095,1,1
PJA1,64219,1,1
PKD1P1,339044,1,1
PKIA,5569,1,1
PKM,5315,1,1
PKNOX1,5316,1,1
PKP2,5318,1,1
PLA2G12B,84647,1,1
PLA2G4A,5321,1,1
PLAGL1,5325,1,1
PLAGL2,5326,1,1
PLAU,5328,1,1
PLAUR,5329,1,1
PLCB4,5332,1,1
PLD6,201164,1,1
PLK3,1263,1,1
PLPBP,11212,1,1
PLPP3,8613,1,1
PMAIP1,5366,1,1
PMCH,5367,1,1
PMEPA1,56937,1,1
PMS1,5378,1,1
PNLDC1,154197,1,1
PNLIPRP1,5407,1,1
PNLIPRP2,5408,1,1
PNMT,5409,1,1
PNN,5411,1,1
PNPLA2,57104,1,1
PNPLA8,50640,1,1
PODXL,5420,1,1
POFUT2,23275,1,1
POLQ,10721,1,1
POP5,51367,1,1
POU1F1,5449,1,1
POU2AF1,5450,1,1
POU2F1B,323702,1,1
POU2F2,5452,1,1
POU4F3,5459,1,1
PPA1A,393706,1,1
PPA2,27068,1,1
PPARD,5467,1,1
PPBP,5473,1,1
PPCDC,60490,1,1
PPHLN1,51535,1,1
PPM1A,5494,1,1
PPM1B,5495,1,1
PPM1D,8493,1,1
PPP1R10,5514,1,1
PPP1R18,170954,1,1
PPP1R36,145376,1,1
PPP1R3G,648791,1,1
PPP2CA,5515,1,1
PPP2CB,5516,1,1
PPP2R2A,5520,1,1
PPP3R1,5534,1,1
PRB1,5542,1,1
PRDM10,56980,1,1
PRDM6,93166,1,1
PRDX1,5052,1,1
PRDX2,7001,1,1
PRDX6,9588,1,1
PRELP,5549,1,1
PRICKLE1B,556148,1,1
PRKAB2,5565,1,1
PRKCE,5581,1,1
PRKD2,25865,1,1
PRKG2,5593,1,1
PRKX,5613,1,1
PRPF38A,84950,1,1
PRPSAP2,5636,1,1
PRR11,55771,1,1
PRR5L,79899,1,1
PRR9,574414,1,1
PRSS1,5644,1,1
PRSS8,5652,1,1
PSG1,5669,1,1
PSMA6A,171585,1,1
PSMC3,5702,1,1
PSMD4,5710,1,1
PSMD9,5715,1,1
PSME3,10197,1,1
PSPH,5723,1,1
PTGDR,5729,1,1
PTGER2,5732,1,1
PTGES2,80142,1,1
PTGS1,5742,1,1
PTK2B,2185,1,1
PTMA,5757,1,1
PTPN22,26191,1,1
PTPN6,5777,1,0
PTPRD,5789,1,1
PTPRH,5794,1,1
PTPRN,5798,1,1
PTPRN2,5799,1,1
PTS,5805,1,1
PTTG1,9232,1,1
PTTG3P,26255,1,1
PTX3,5806,1,1
PURA,5813,1,1
PURB,5814,1,1
PWWP3A,84939,1,1
PXK,54899,1,1
PYCR2,29920,1,1
PYGM,5837,1,1
PYGO1,26108,1,1
PZP,5858,1,1
QSOX1,5768,1,1
RAB11A,8766,1,1
RAB1A,5861,1,1
RAB21,23011,1,1
RAB22A,57403,1,1
RAB27B,5874,1,1
RAB3IP,117177,1,1
RAB4B,53916,1,1
RAB7A,7879,1,1
RABEP1,9135,1,1
RAD23B,5887,1,1
RAD54L,8438,1,1
RALGDS,5900,1,1
RANGAP1,5905,1,1
RAPGEF2,9693,1,1
RARRES1,5918,1,1
RASAL2,9462,1,1
RASD1,51655,1,1
RASGRP1,10125,1,1
RASIP1,54922,1,1
RASSF1,11186,1,1
RB1,5925,1,1
RBBP6,5930,1,1
RBFOX3,146713,1,1
RBM15,64783,1,1
RBM22,55696,1,1
RBM39,9584,1,1
RBMS1,5937,1,1
RC3H1,149041,1,1
RCC2,55920,1,1
RCN2,5955,1,1
RDH12,145226,1,1
RELB,5971,1,1
REXO1L1P,254958,1,1
RFWD3,55159,1,1
RFX3,5991,1,1
RFX4,5992,1,1
RGCC,28984,1,1
RGS11,8786,1,1
RGS12,6002,1,1
RGS13,6003,1,1
RGS18,64407,1,1
RGS19,10287,1,1
RGS2,5997,1,1
RGS20,8601,1,1
RHOB,388,1,1
RHOBTB1,9886,1,1
RHOF,54509,1,1
RHOU,58480,1,1
RHPN2,85415,1,1
RIC8B,55188,1,1
RIOK3,8780,1,1
RIPK4,54101,1,1
RLIM,51132,1,1
RMND5A,64795,1,1
RNASE2B,54159,1,1
RNASE4,6038,1,1
RNASEL,6041,1,1
RND1,27289,1,1
RND3,390,1,1
RNF138,51444,1,1
RNF17,56163,1,1
RNF216,54476,1,1
RNF5,6048,1,1
RO60,6738,1,1
RORB,6096,1,1
RORCA,559245,1,1
RP9P,441212,1,1
RPA2,6118,1,1
RPIA,22934,1,1
