Gene Symbol,Gene ID,Interaction Count,Organism Count
CEBPD,1052,1,1
CEND1,51286,1,1
CENPB,1059,1,1
CENPI,2491,1,1
CENPU,79682,1,1
CENPV,201161,1,1
CENPW,387103,1,1
CEP126,57562,1,1
CEP152,22995,1,1
CEP350,9857,1,1
CEP57,9702,1,1
CEP68,23177,1,1
CEP89,84902,1,1
CEROX1,115804232,1,1
CERT1,10087,1,1
CES2,8824,1,1
CFAP126,257177,1,1
CFAP299,255119,1,1
CFAP45,25790,1,1
CFAP47,286464,1,1
CFAP97D1,284067,1,1
CFB,629,1,1
CFD,1675,1,1
CFI,3426,1,1
CFL1,1072,1,1
CGREF1,10669,1,1
CHAC1,79094,1,1
CHCHD6,84303,1,1
CHD1,1105,1,1
CHD3,1107,1,1
CHD4,1108,1,1
CHD5,26038,1,1
CHDH,55349,1,1
CHEK2,11200,1,1
CHER,42066,1,1
CHGA,1113,1,1
CHI3L1,1116,1,1
CHID1,66005,1,1
CHL1,10752,1,1
CHMP4A,29082,1,1
CHMP5,51510,1,1
CHPT1,56994,1,1
CHRM3,1131,1,1
CHST3,9469,1,1
CHST6,4166,1,1
CHST8,64377,1,1
CIAPIN1,57019,1,1
CIART,148523,1,1
CIDEB,27141,1,1
CIMAP1C,161753,1,1
CIP2A,57650,1,1
CKAP2L,150468,1,1
CLASRP,11129,1,1
CLCN4,1183,1,1
CLDN18,51208,1,1
CLDN20,49861,1,1
CLEC16A,23274,1,1
CLEC2L,154790,1,1
CLEC4A,50856,1,1
CLINT1,9685,1,1
CLIP2,7461,1,1
CLIP4,79745,1,1
CLMN,79789,1,1
CLN6,54982,1,1
CLOCK,9575,1,1
CLSTN2,64084,1,1
CLSTN3,9746,1,1
CLUL1,27098,1,1
CMC2,56942,1,1
CMIP,80790,1,1
CMKLR1,1240,1,1
CMPK1,51727,1,1
CMPK2,129607,1,1
CMTM4,146223,1,1
CMTM7,112616,1,1
CNDP2,55748,1,1
CNIH1,10175,1,1
CNIH3,149111,1,1
CNOT1,23019,1,1
CNOT3,4849,1,1
CNRIP1,25927,1,1
CNST,163882,1,1
CNTN1,1272,1,1
CNTN2,6900,1,1
CNTRL,11064,1,1
COA8,84334,1,1
COCH,1690,1,1
COG2,22796,1,1
COL25A1,84570,1,1
COL26A1,136227,1,1
COL4A2,1284,1,1
COL6A3,1293,1,1
COLEC12,81035,1,1
COLGALT2,23127,1,1
COMMD1,150684,1,1
COPA,1314,1,1
COPRS,55352,1,1
COQ8B,79934,1,1
COX10,1352,1,1
COX20,116228,1,1
COX6B2,125965,1,1
COX7B,1349,1,1
COX8C,341947,1,1
CPA2,1358,1,1
CPA5,93979,1,1
CPE,1363,1,1
CPLANE2,79363,1,1
CPLX4,339302,1,1
CPNE5,57699,1,1
CPNE7,27132,1,1
CPQ,10404,1,1
CPR111,100379367,1,1
CPR97EA,43258,1,1
CPS1,1373,1,1
CPSF1,29894,1,1
CPSF2,53981,1,1
CPSF4,10898,1,1
CPT1A,1374,1,1
CPT2,1376,1,1
CPXM1,56265,1,1
CPXM2,119587,1,1
CRACD,57482,1,1
CRACR2B,283229,1,1
CRB3,92359,1,1
CREB3L2,64764,1,1
CREG2,200407,1,1
CRELD1,78987,1,1
CRHR1,1394,1,1
CRISP2,7180,1,1
CROCCP3,114819,1,1
CRTC2,200186,1,1
CRX,1406,1,1
CRYAA,1409,1,1
CRYBG1,202,1,1
CS,1431,1,1
CSAD,51380,1,1
CSGALNACT1,55790,1,1
CSNK1E,1454,1,1
CSNK2A2,1459,1,1
CSNK2B,1460,1,1
CSPG5,10675,1,1
CSPP1,79848,1,1
CSRNP3,80034,1,1
CST3,1471,1,1
CST8,10047,1,1
CSTA,1475,1,1
CTDSP1,58190,1,1
CTL-1,259738,1,1
CTNNBL1,56259,1,1
CTNND1,1500,1,1
CTNS,1497,1,1
CTR9,9646,1,1
CTSB,1508,1,1
CTSC,1075,1,1
CTSD,1509,1,1
CTSK,1513,1,1
CTSL,1514,1,1
CUEDC1,404093,1,1
CUX1,1523,1,1
CWF19L1,55280,1,1
CX3CL1,6376,1,1
CXCL13,10563,1,1
CXCL6,6372,1,1
CXCR4,7852,1,1
CXCR5,643,1,1
CYB561A3,220002,1,1
CYB5R1,51706,1,1
CYBB,1536,1,1
CYGB,114757,1,1
CYP2A6,1548,1,1
CYP2C11,29277,1,1
CYP2C9,1559,1,1
CYP2J3,313375,1,1
CYP-34A9,181851,1,1
CYP3A4,1576,1,1
CYP46A1,10858,1,1
CYP4A1,50549,1,1
CYP4F4,286904,1,1
CYP4X1,260293,1,1
CYSLTR2,57105,1,1
CYTB,4519,1,1
D2HGDH,728294,1,1
DAAM1,23002,1,1
DACT2,168002,1,1
DACT3,147906,1,1
DAGLA,747,1,1
DAOA,267012,1,1
DAPK1,1612,1,1
DAZAP1,26528,1,1
DBF4,10926,1,1
DBN1,1627,1,1
DBNDD2,55861,1,1
DBNL,28988,1,1
DBP,1628,1,1
DCAF13,25879,1,1
DCAF15,90379,1,1
DCAF7,10238,1,1
DCAF8,50717,1,1
DCD,117159,1,1
DCDC2,51473,1,1
DCHS1,8642,1,1
DCLK1,9201,1,1
DCP1B,196513,1,1
DCTN2,10540,1,1
DDAH1,23576,1,1
DDAH2,23564,1,1
DDX1,1653,1,1
DDX11,1663,1,1
DDX24,57062,1,1
DDX25,29118,1,1
DDX4,54514,1,1
DDX42,11325,1,1
DDX5,1655,1,1
DDX52,11056,1,1
DDX54,79039,1,1
DEF,36047,1,1
DENND5A,23258,1,1
DENND6A,201627,1,1
DEPDC1B,55789,1,1
DEPTOR,64798,1,1
DERL1,79139,1,1
DET1,55070,1,1
DGAT1,8694,1,1
DGAT2,84649,1,1
DGKZ,8525,1,1
DGUOK,1716,1,1
DHODH,1723,1,1
DHPS,1725,1,1
DHRS13,147015,1,1
DHRS4-AS1,55449,1,1
DHX33,56919,1,1
DHX35,60625,1,1
DHX40,79665,1,1
DHX8,1659,1,1
DHX9,1660,1,1
DICER1,23405,1,1
DIDO1,11083,1,1
DIO3,1735,1,1
DIP2A,23181,1,1
DIPK1A,388650,1,1
DKC1,1736,1,1
DKK3,27122,1,1
DLD,1738,1,1
DLG2,1740,1,1
DLGAP1,9229,1,1
DLGAP2,9228,1,1
DLGAP3,58512,1,1
DLGAP4,22839,1,1
DLK1,8788,1,1
DLL3,10683,1,1
DMAC2,55101,1,1
DMP1,1758,1,1
DMTN,2039,1,1
DNAAF9,25943,1,1
DNAH10,196385,1,1
DNAH9,1770,1,1
DNAJA3,9093,1,1
DNAJB11,51726,1,1
DNAJB2,3300,1,1
DNAJB4,11080,1,1
DNAJB9,4189,1,1
DNAJC12,56521,1,1
DNAJC3,5611,1,1
DNAJC30,84277,1,1
DNAJC5,80331,1,1
DNAJC6,9829,1,1
DNAJC7,7266,1,1
DNAL1,83544,1,1
DNALI1,7802,1,1
DNASE2,1777,1,1
DNMT3B,1789,1,1
DNPEP,23549,1,1
DNTTIP1,116092,1,1
DOC2B,8447,1,1
DOCK2,1794,1,1
DOCK4,9732,1,1
DOCK6,57572,1,1
DOCK9,23348,1,1
DOK6,220164,1,1
DPH5-DT,102606465,1,1
DPP6,1804,1,1
DPP7,29952,1,1
DPPA4,55211,1,1
DPR8,32387,1,1
DPT,1805,1,1
DPY19L4,286148,1,1
DRC9,84223,1,1
DSG1,1828,1,1
DSP,1832,1,1
DSPP,1834,1,1
DST,667,1,1
DTL,51514,1,1
DTNA,1837,1,1
DTX4,23220,1,1
DUSP1,1843,1,1
DUSP28,285193,1,1
DUSP6,1848,1,1
DUSP9,1852,1,1
DXO,1797,1,1
DYNC1I1,1780,1,1
DYNLL1,8655,1,1
E2F2,1870,1,1
E2F4,1874,1,1
E2F7,144455,1,1
EBF2,64641,1,1
EBF3,253738,1,1
ECHS1,1892,1,1
EDIL3,10085,1,1
EDN1,1906,1,1
EDN2,1907,1,1
EDN3,1908,1,1
EDNRB,1910,1,1
EEA1,8411,1,1
EEF1A1,1915,1,1
EEF1B2,1933,1,1
EEF2K,29904,1,1
EFEMP2,30008,1,1
EFNA2,1943,1,1
EFNA3,1944,1,1
EFNA4,1945,1,1
EFR3B,22979,1,1
EGFL7,51162,1,1
EGFL8,80864,1,1
EGFLAM,133584,1,1
EGLN3,112399,1,1
EGR2,1959,1,1
EGR4,1961,1,1
EHBP1,23301,1,1
EHD2,30846,1,1
EHD3,30845,1,1
EHD4,30844,1,1
EHMT1,79813,1,1
EHMT2,10919,1,1
EID2B,126272,1,1
EIF2B1,1967,1,1
EIF2S1,1965,1,1
EIF3E,3646,1,1
EIF3G,8666,1,1
EIF3L,51386,1,1
EIF4A3,9775,1,1
EIF4E2,9470,1,1
EIF4EBP2,1979,1,1
EIF5,1983,1,1
ELAC1,55520,1,1
ELAPOR2,222223,1,1
ELAVL2,1993,1,1
ELFN2,114794,1,1
ELK1,2002,1,1
ELMOD2,255520,1,1
ELOC,6921,1,1
ELOVL2,54898,1,1
ELP3,55140,1,1
ELP6,54859,1,1
EMC10,284361,1,1
EME2,197342,1,1
EMILIN2,84034,1,1
EML3,256364,1,1
EML6,400954,1,1
ENDOD1,23052,1,1
ENDOU,8909,1,1
ENHO,375704,1,1
ENO1,2023,1,1
ENO2,2026,1,1
ENPP1,5167,1,1
ENSA,2029,1,1
ENTPD1,953,1,1
ENTREP3,10712,1,1
ENY2,56943,1,1
EP300,2033,1,1
EPB41L1,2036,1,1
EPB41L3,23136,1,1
EPB41L4B,54566,1,1
EPCAM,4072,1,1
EPHB2,2048,1,1
EPHX1,2052,1,1
EPHX3,79852,1,1
EPS15L1,58513,1,1
EPS8L1,54869,1,1
EPS8L2,64787,1,1
ERBB2,2064,1,1
ERCC2,2068,1,1
ERG28,11161,1,1
ERI1,90459,1,1
ERI2,112479,1,1
ERICH6,131831,1,1
ERN1,2081,1,1
ERO1A,30001,1,1
ESD,2098,1,1
ESM1,11082,1,1
ESPL1,9700,1,1
ESPN,83715,1,1
ESRRA,2101,1,1
ESRRB,2103,1,1
ESS2,8220,1,1
ESYT1,23344,1,1
ETNK2,55224,1,1
ETS2,2114,1,1
ETV4,2118,1,1
ETV6,2120,1,1
EVA1B,55194,1,1
EVPL,2125,1,1
EWSR1,2130,1,1
EXD2,55218,1,1
EXO1,9156,1,1
EXOC5,10640,1,1
EXOC6,54536,1,1
EXOC6B,23233,1,1
EXOC7,23265,1,1
F10,2159,1,1
F2,2147,1,1
F2R,2149,1,1
FAAP100,80233,1,1
FABP3,2170,1,1
FABP7,2173,1,1
FAF1,11124,1,1
FAM114A2,10827,1,1
FAM120C,54954,1,1
FAM127C,708966,1,1
FAM131A,131408,1,1
FAM131C,348487,1,1
FAM133A,286499,1,1
FAM168A,23201,1,1
FAM169A,26049,1,1
FAM181B,220382,1,1
FAM184B,27146,1,1
FAM209B,388799,1,1
FAM3C,10447,1,1
FAM43A,131583,1,1
FAM43B,163933,1,1
FAM83E,54854,1,1
FAM8A1,51439,1,1
FAM98C,147965,1,1
FANCA,2175,1,1
FANCD2,2177,1,1
FANCG,2189,1,1
FANCI,55215,1,1
FANCM,57697,1,1
FARSB,10056,1,1
FAS,355,1,1
FAXDC2,10826,1,1
FBLN5,10516,1,1
FBN1,2200,1,1
FBXL15,79176,1,1
FBXL2,25827,1,1
FBXL4,26235,1,1
FBXO2,26232,1,1
FBXO25,26260,1,1
FBXO27,126433,1,1
FBXO28,23219,1,1
FBXO31,79791,1,1
FBXO41,150726,1,1
FCER2,2208,1,1
FCHSD1,89848,1,1
FCHSD2,9873,1,1
FCRL5,83416,1,1
FDPS,2224,1,1
FDX1,2230,1,1
FECH,2235,1,1
FEM1B,10116,1,1
FER,2241,1,1
FGD6,55785,1,1
FGF12,2257,1,1
FGF14,2259,1,1
FGF2,2247,1,1
FGF7,2252,1,1
FGFR1OP2,26127,1,1
FGFR3,2261,1,1
FGFR4,2264,1,1
FH,2271,1,1
FHOD1,29109,1,1
FHOD3,80206,1,1
FIGNL2,401720,1,1
FKBP2,2286,1,1
FKBP4,2288,1,1
FKBP5,2289,1,1
FLNA,2316,1,1
FLOT2,2319,1,1
FLT1,2321,1,1
FLVCR1,28982,1,1
FN1,2335,1,1
FNBP1,23048,1,1
FNBP1L,54874,1,1
FNDC1,84624,1,1
FNDC10,643988,1,1
FNDC4,64838,1,1
FNDC7,163479,1,1
FNTA,2339,1,1
FOSAB,394198,1,1
FOSB,2354,1,1
FOSL2,2355,1,1
FOXK1,221937,1,1
FOXK2,3607,1,1
FOXM1,2305,1,1
FOXO3,2309,1,1
FOXRED1,55572,1,1
FOXRED2,80020,1,1
FRMD4A,55691,1,1
FRMD4B,23150,1,1
FRRS1L,23732,1,1
FRYL,285527,1,1
FRZB,2487,1,1
FS(1)YB,31262,1,1
FST,10468,1,1
FTSJ3,117246,1,1
FUBP1,8880,1,1
FUOM,282969,1,1
FUS,2521,1,1
FUT9,10690,1,1
FXN,2395,1,1
FXYD1,5348,1,1
FXYD5,53827,1,1
FXYD6,53826,1,1
FZD10,11211,1,1
G3BP2,9908,1,1
GABBR1,2550,1,1
GABBR2,9568,1,1
GABRA2,2555,1,1
GABRD,2563,1,1
GABRG2,2566,1,1
GABRG3,2567,1,1
GABRQ,55879,1,1
GABRR2,2570,1,1
GAD1B,378441,1,1
GAD2,2572,1,1
GADD45A,1647,1,1
GAL,51083,1,1
GALNT10,55568,1,1
GALNT11,63917,1,1
GALNT13,114805,1,1
GALNT15,117248,1,1
GALNT17,64409,1,1
GALNT6,11226,1,1
GALR3,8484,1,1
GALT,2592,1,1
GAMT,2593,1,1
GAPDH,2597,1,1
GAR1,54433,1,1
GAREM1,64762,1,1
GARIN1B,84691,1,1
GARIN5A,112703,1,1
GARNL3,84253,1,1
GAS1,2619,1,1
GAS2L3,283431,1,1
GASK1B,51313,1,1
GATA6,2627,1,1
GATAD2B,57459,1,1
GATD1,347862,1,1
GBGT1,26301,1,1
GC,2638,1,1
GCHFR,2644,1,1
GCK,2645,1,1
GDF1,2657,1,1
GDPD1,284161,1,1
GEM,2669,1,1
GEMIN5,25929,1,1
GET1,7485,1,1
GET3,439,1,1
GET4,51608,1,1
GFPT1,2673,1,1
GFRA1,2674,1,1
GGNBP1,449520,1,1
GHRH,2691,1,1
GIT2,9815,1,1
GJB3,2707,1,1
GJC1,10052,1,1
GLDC,2731,1,1
GLIPR2,152007,1,1
GLIS3,169792,1,1
GLRA3,8001,1,1
GLRB,2743,1,1
GLRX3,10539,1,1
GLUD1,2746,1,1
GLUL,2752,1,1
GLYCTK,132158,1,1
GMFB,2764,1,1
GMNN,51053,1,1
GNA13,10672,1,1
GNAI1,2770,1,1
GNAL,2774,1,1
GNAO1,2775,1,1
GNAQ,2776,1,1
GNASAS1,56802,1,1
GNAT1,2779,1,1
GNE,10020,1,1
GNG12,55970,1,1
GNG4,2786,1,1
GNPAT,8443,1,1
GNPTG,84572,1,1
GOLGA4,2803,1,1
GOLGA7B,401647,1,1
GOLT1B,51026,1,1
GPAA1,8733,1,1
GPAM,57678,1,1
GPC6,10082,1,1
GPD1,2819,1,1
GPD2,2820,1,1
GPI,2821,1,1
GPKOW,27238,1,1
GPM6A,2823,1,1
GPN1,11321,1,1
GPR137B,7107,1,1
GPR155,151556,1,1
GPR162,27239,1,1
GPR173,54328,1,1
GPR26,2849,1,1
GPR88,54112,1,1
GPRIN3,285513,1,1
GPS1,2873,1,1
GPX4B,352929,1,1
GRAMD1B,57476,1,1
GRB10,2887,1,1
GRHPR,9380,1,1
GRID1,2894,1,1
GRID2,2895,1,1
GRIK2,2898,1,1
GRIK5,2901,1,1
GRIN2C,2905,1,1
GRIP2,80852,1,1
GRIPAP1,56850,1,1
GRK5,2869,1,1
GRK6,2870,1,1
GSDME,1687,1,1
GSE1,23199,1,1
GSG1,83445,1,1
GSN,2934,1,1
GSTP1.1,553169,1,1
GTF2A2,2958,1,1
GTF2F1,2962,1,1
GTF3C6,112495,1,1
GTPBP3,84705,1,1
GUCA1B,2979,1,1
GUCA1C,9626,1,1
GUCY1A2,2977,1,1
GUK1,2987,1,1
GUSBP1,728411,1,1
GYPB,2994,1,1
H13,14950,1,1
H19,283120,1,1
H3-3A-DT,118568813,1,1
H4C7,8369,1,1
HAAO,23498,1,1
HABP4,22927,1,1
HACD3,51495,1,1
HADHA,3030,1,1
HADHB,3032,1,1
HAND1,9421,1,1
HAR1A,768096,1,1
HAS1,3036,1,1
HAUS2,55142,1,1
HAUS4,54930,1,1
HAUS8,93323,1,1
HBB-BS,100503605,1,1
HBEGF,1839,1,1
HCLS1,3059,1,1
HCN2,610,1,1
HDAC10,83933,1,1
HDAC3,8841,1,1
HDAC7,51564,1,1
HDGF,3068,1,1
HDHD3,81932,1,1
HEATR3,55027,1,1
HEBP1,50865,1,1
HEG1,57493,1,1
HELZ,9931,1,1
HEMK1,51409,1,1
HEPACAM,220296,1,1
HES1,3280,1,1
HEXIM1,10614,1,1
HFM1,164045,1,1
HGSNAT,138050,1,1
HIC1,3090,1,1
HIKESHI,51501,1,1
HIPK3,10114,1,1
HIVEP2,3097,1,1
HK2,3099,1,1
HLA-DMA,3108,1,1
HLA-DMB,3109,1,1
HLA-DOA,3111,1,1
HLA-DRB6,3128,1,1
HMBS,3145,1,1
HMCES,56941,1,1
HMGA2,8091,1,1
HMGB4,127540,1,1
HMGCL,3155,1,1
HMGN2,3151,1,1
HMMR,3161,1,1
HNF1A-AS1,283460,1,1
HNF4A,3172,1,1
HNRNPA0,10949,1,1
HNRNPA1,3178,1,1
HNRNPA2B1,3181,1,1
HNRNPA3,220988,1,1
HNRNPC,3183,1,1
HNRNPH1,3187,1,1
HNRNPH2,3188,1,1
HNRNPU,3192,1,1
HOMER3,9454,1,1
HOMEZ,57594,1,1
HOXA10,3206,1,1
HP1BP3,50809,1,1
HPCA,3208,1,1
HPCAL1,3241,1,1
HPCAL4,51440,1,1
HPGD,3248,1,1
HPRT1,3251,1,1
HPX,3263,1,1
HR,55806,1,1
HRG,3273,1,1
HRH1,3269,1,1
HRK,8739,1,1
HRNR,388697,1,1
HS3ST2,9956,1,1
HS3ST3A1,9955,1,1
HS3ST3B1,9953,1,1
HS6ST1,9394,1,1
HS6ST2,90161,1,1
HSC70,393586,1,1
HSD11B1L,374875,1,1
HSD17B4,3295,1,1
HSD17B8,7923,1,1
HSF1,3297,1,1
HSP70.3,30671,1,1
HSP70L,560210,1,1
HSPA8,3312,1,1
HSPH1,10808,1,1
HTR1D,3352,1,1
HTR5A,3361,1,1
HTR6,3362,1,1
HUWE1,10075,1,1
HYCC1,84668,1,1
HYI,81888,1,1
HYMAI,57061,1,1
IARS1,3376,1,1
ICA1L,130026,1,1
ICAM5,7087,1,1
ICE1,23379,1,1
ICE2,79664,1,1
ICMT,23463,1,1
ICOSLG,23308,1,1
IDH3A,3419,1,1
IDH3B,3420,1,1
IDI1,3422,1,1
IDS,3423,1,1
IDUA,3425,1,1
IFI27L1,122509,1,1
IFIT2,3433,1,1
IFNA21,3452,1,1
IFT80,57560,1,1
IGDCC3,9543,1,1
IGF2BP1,10642,1,1
IGF2BP3,10643,1,1
IGF2R,3482,1,1
IGFBP1,3484,1,1
IGFBPL1,347252,1,1
IGH,3492,1,1
IGHA1,3493,1,1
IGHD,3495,1,1
IGHG1,3500,1,1
IGHG4,3503,1,1
IGIP,492311,1,1
IGKV3-20,28912,1,1
IGKV3D-15,28875,1,1
IGSF11,152404,1,1
IGSF22,283284,1,1
IGSF9,57549,1,1
IGSF9B,22997,1,1
IHH,3549,1,1
IL12A,3592,1,1
IL13,3596,1,1
IL16,3603,1,1
IL1RAP,3556,1,1
IL1RAPL2,26280,1,1
IL34,146433,1,1
IL4R,3566,1,1
IL5,3567,1,1
ILF3,3609,1,1
ILP2,39150,1,1
ILP3,39151,1,1
IMPACT,55364,1,1
INHA,3623,1,1
INIP,58493,1,1
INO80,54617,1,1
INPP4A,3631,1,1
INPP5A,3632,1,1
INSIG1,3638,1,1
INSYN1,388135,1,1
INTS14,81556,1,1
INTS8,55656,1,1
IQCF1,132141,1,1
IQCF5,389124,1,1
IQSEC2,23096,1,1
IQSEC3,440073,1,1
IRAK1BP1,134728,1,1
IRAK2,3656,1,1
IRGQ,126298,1,1
IRX2,153572,1,1
IRX5,10265,1,1
ISCU,23479,1,1
ISLR,3671,1,1
ITFG1,81533,1,1
ITGA3,3675,1,1
ITGAV,3685,1,1
ITGAX,3687,1,1
ITGB1BP1,9270,1,1
ITGB3,3690,1,1
ITGB4,3691,1,1
ITGB5,3693,1,1
ITIH3,3699,1,1
ITM2C,81618,1,1
ITPK1,3705,1,1
ITPKB,3707,1,1
ITPRID2,6744,1,1
JADE2,23338,1,1
JADE3,9767,1,1
JAK1,3716,1,1
JAM3,83700,1,1
JAZF1,221895,1,1
JCHAIN,3512,1,1
JMJD1C,221037,1,1
JPT2,90861,1,1
JSRP1,126306,1,1
JUP,3728,1,1
KARS1,3735,1,1
KAT7,11143,1,1
KAZALD1,81621,1,1
KCMF1,56888,1,1
KCNA6,3742,1,1
KCNC2,3747,1,1
KCNC4,3749,1,1
KCNE4,23704,1,1
KCNH8,131096,1,1
KCNIP2,30819,1,1
KCNIP3,30818,1,1
KCNIP4,80333,1,1
KCNJ4,3761,1,1
KCNJ6,3763,1,1
KCNJ8,3764,1,1
KCNJ9,3765,1,1
KCNK1,3775,1,1
KCNK5,8645,1,1
KCNQ1,3784,1,1
KCNQ1OT1,10984,1,1
KCNS2,3788,1,1
KCNS3,3790,1,1
KCTD10,83892,1,1
KCTD16,57528,1,1
KCTD2,23510,1,1
KCTD8,386617,1,1
KEAP1B,100003679,1,1
KHDRBS3,10656,1,1
KHK,3795,1,1
KHSRP,8570,1,1
KIAA0319,9856,1,1
KIAA0586,9786,1,1
KIAA1191,57179,1,1
KIAA1586,57691,1,1
KIDINS220,57498,1,1
KIF11,3832,1,1
KIF15,56992,1,1
KIF18A,81930,1,1
KIF20B,9585,1,1
KIF21A,55605,1,1
KIF27,55582,1,1
KIF2A,3796,1,1
KIF3C,3797,1,1
KIF5C,3800,1,1
KIFC1,3833,1,1
KIFC2,90990,1,1
KITLG,4254,1,1
KIZ,55857,1,1
KL,9365,1,1
KLF9,687,1,1
KLHL13,90293,1,1
KLHL24,54800,1,1
KLHL32,114792,1,1
KLHL5,51088,1,1
KLHL7,55975,1,1
KLK13,26085,1,1
KLKB1,3818,1,1
KMT2E,55904,1,1
KMT5A,387893,1,1
KMT5B,51111,1,1
KNG1,3827,1,1
KNL1,57082,1,1
KNTC1,9735,1,1
KPNA2,3838,1,1
KPNA6,23633,1,1
KPNB1,3837,1,1
KRAS,3845,1,1
KRT1,3848,1,1
KRT10,3858,1,1
KRT10-AS1,147184,1,1
KRT15,3866,1,1
KRT17,3872,1,1
KRT2,3849,1,1
KRT28,162605,1,1
KRT5,3852,1,1
KRT6B,3854,1,1
KRT6C,286887,1,1
KRT9,3857,1,1
KRTAP4-3,85290,1,1
KSR2,283455,1,1
KYAT3,56267,1,1
L1CAM,3897,1,1
LACTB,114294,1,1
LAIR1,3903,1,1
LAMC3,10319,1,1
LAMP1,3916,1,1
LAMP3,27074,1,1
LARP4B,23185,1,1
LARP6,55323,1,1
LAT2,7462,1,1
LAYN,143903,1,1
LCORL,254251,1,1
LDHC,3948,1,1
LEP,3952,1,1
LGALS1,3956,1,1
LGI1,9211,1,1
LGR4,55366,1,1
LHPP,64077,1,1
LIFR,3977,1,1
LIG4,3981,1,1
LILRB4,11006,1,1
LIMCH1,22998,1,1
LIN7B,64130,1,1
LIN9,286826,1,1
LINC00324,284029,1,1
LIX1,167410,1,1
LLGL1,3996,1,1
LMAN1L,79748,1,1
LMBRD1,55788,1,1
LMNB1,4001,1,1
LMNB2,84823,1,1
LMO3,55885,1,1
LMTK3,114783,1,1
LMX1B,4010,1,1
LNCRNA:CR44190,14462803,1,1
LNX1,84708,1,1
LONP2,83752,1,1
LOX,4015,1,1
LPAR2,9170,1,1
LPCAT2,54947,1,1
LPLA,30354,1,1
LPXN,9404,1,1
LRCH1,23143,1,1
LRIG1,26018,1,1
LRP11,84918,1,1
LRP2BP,55805,1,1
LRPAP1,4043,1,1
LRR1,122769,1,1
LRRC17,10234,1,1
LRRC23,10233,1,1
LRRC27,80313,1,1
LRRC3B,116135,1,1
LRRC41,10489,1,1
LRRC43,254050,1,1
LRRC46,90506,1,1
LRRC75A,388341,1,1
LRRFIP1,9208,1,1
LRRFIP2,9209,1,1
LRRN1,57633,1,1
LRRN3,54674,1,1
LRRTM2,26045,1,1
LRSAM1,90678,1,1
LSAMP,4045,1,1
LSM11,134353,1,1
LSM14A,26065,1,1
LSS,4047,1,1
LTBP3,4054,1,1
LTV1,84946,1,1
LUM,4060,1,1
LY6D,8581,1,1
LY6H,4062,1,1
LYPD3,27076,1,1
LYPD4,147719,1,1
LYS-7,178772,1,1
LYSMD2,256586,1,1
LYZ,4069,1,1
LZTS2,84445,1,1
LZTS3,9762,1,1
MAB21L2,10586,1,1
MACF1,23499,1,1
MACIR,90355,1,1
MACROH2A1,9555,1,1
MAFB,9935,1,1
MAFF,23764,1,1
MAGEE1,57692,1,1
MAGI1,9223,1,1
MAGIX,79917,1,1
MAGO,37402,1,1
MALAT1,378938,1,1
MALT1,10892,1,1
MAML1,9794,1,1
MAML3,55534,1,1
MAMLD1,10046,1,1
MAN1A1,4121,1,1
MAN2A2,4122,1,1
MANF,7873,1,1
MAP1A,4130,1,1
MAP1LC3A,84557,1,1
MAP2K2,5605,1,1
MAP3K10,4294,1,1
MAP3K20,51776,1,1
MAP3K5,4217,1,1
MAP4,4134,1,1
MAP4K1,11184,1,1
MAP4K4,9448,1,1
MAP6,4135,1,1
MAP6D1,79929,1,1
MAP7,9053,1,1
MAP7D3,79649,1,1
MAP9,79884,1,1
MAPK7,5598,1,1
MAPRE2,10982,1,1
MARCHF11,441061,1,1
MARCHF7,64844,1,1
MARCHF9,92979,1,1
MARK3,4140,1,1
MARK4,57787,1,1
MASP1,5648,1,1
MASP2,10747,1,1
MAST1,22983,1,1
MAST4,375449,1,1
MAT2B,27430,1,1
MATK,4145,1,1
MATN2,4147,1,1
MATN4,8785,1,1
MATR3,9782,1,1
MAX,4149,1,1
MAZ,4150,1,1
MBL1P,8512,1,1
MBLAC2,153364,1,1
MBNL3,55796,1,1
MC4R,4160,1,1
MCCC2,64087,1,1
MCF2L,23263,1,1
MCM2,4171,1,1
MCM4,4173,1,1
MCM7,4176,1,1
MCM8,84515,1,1
MCOLN3,55283,1,1
MCRIP2,84331,1,1
MCRS1,10445,1,1
MCTS2,100101490,1,1
MDFI,4188,1,1
MDGA2,161357,1,1
MDH1,4190,1,1
MDM4,4194,1,1
ME2,4200,1,1
MED1,5469,1,1
MED10,84246,1,1
MED13,9969,1,1
MED17,9440,1,1
MED27,9442,1,1
MED31,51003,1,1
MEG3,55384,1,1
MEGF8,1954,1,1
MEGF9,1955,1,1
MEP1B,4225,1,1
MESP1,55897,1,1
MEST,4232,1,1
METTL16,79066,1,1
METTL22,79091,1,1
METTL26,84326,1,1
MEX3A,92312,1,1
MFF,56947,1,1
MFGE8,4240,1,1
MGAT3,4248,1,1
MGAT4A,11320,1,1
MGAT4B,11282,1,1
MGMT,4255,1,1
MGST2,4258,1,1
MIB2,142678,1,1
MICAL1,64780,1,1
MICAL2,9645,1,1
MICOS10-NBL1,100532736,1,1
MIDEAS,91748,1,1
MINDY3,80013,1,1
MIR10A,406902,1,1
MIR124A-1,387233,1,1
MIR135A-1,387153,1,1
MIR139,406931,1,1
MIR142,406934,1,1
MIR18A,406953,1,1
MIR190B,100126346,1,1
MIR196B,442920,1,1
MIR204,406987,1,1
MIR211,406993,1,1
MIR25,407014,1,1
MIR29B-1,387223,1,1
