Gene Symbol,Gene ID,Interaction Count,Organism Count
PLPP7,84814,3,1
PLRG1,5356,3,2
PLS3,5358,3,3
PLXDC2,84898,3,2
PMK-1,191743,3,1
PNKD,25953,3,2
PNP,4860,3,3
POLB,5423,3,2
PPAT,5471,3,2
PPID,5481,3,2
PPIF,10105,3,2
PPP2R1B,5519,3,2
PPP3CA,5530,3,2
PPP4R2,151987,3,1
PPT1,5538,3,3
PRDX2,7001,3,2
PRDX4,10549,3,2
PREB,10113,3,2
PRKAB1,5564,3,2
PRKAR1A,5573,3,2
PRKCSH,5589,3,1
PRNP,5621,3,2
PSMB3,5691,3,1
PSMD6,9861,3,2
PTRH2,51651,3,2
PTTG1,9232,3,1
PYCR1,5831,3,2
RAB32,10981,3,2
RAC1,5879,3,2
RALA,5898,3,2
RAN,5901,3,3
RANGAP1,5905,3,2
RASAL2,9462,3,3
RBM39,9584,3,2
RECQL,5965,3,1
RETSAT,54884,3,3
RGCC,28984,3,3
RGS19,10287,3,2
RGS2,5997,3,1
RIN3,79890,3,2
RNASE6,6039,3,2
RNLS,55328,3,2
RPL17,6139,3,2
RPL18A,6142,3,3
RPL22,6146,3,2
RPL28,6158,3,2
RPL5,6125,3,2
RPS13,6207,3,1
RPS27L,51065,3,1
RPS7,6201,3,2
RRM1,6240,3,2
RRM2,6241,3,3
RUNDC3A,10900,3,2
S100A16,140576,3,2
SDC1,6382,3,2
SDHC,6391,3,2
SEC24D,9871,3,2
SELENOP,6414,3,3
SEPTIN4,5414,3,2
SERINC1,57515,3,2
SERPINB8,5271,3,2
SGK1,6446,3,3
SGK2,10110,3,2
SGPP1,81537,3,2
SHMT2,6472,3,3
SIX5,147912,3,2
SKIC3,9652,3,1
SLC17A5,26503,3,2
SLC22A2,6582,3,1
SLC22A4,6583,3,2
SLC25A20,788,3,3
SLC26A2,1836,3,2
SLC27A2,11001,3,3
SLC30A8,169026,3,3
SLC31A1,1317,3,2
SLC39A1,27173,3,3
SLC39A7,7922,3,3
SLC3A2,6520,3,1
SLC5A3,6526,3,2
SLC5A6,8884,3,3
SLC6A4,6532,3,2
SLCO1A1,28248,3,2
SLCO2A1,6578,3,2
SMARCA2,6595,3,1
SMPD3,55512,3,2
SOAT1,6646,3,3
SPMIP4,136895,3,2
SPRYD7,57213,3,2
SPTSSA,171546,3,2
SQLE,6713,3,2
SRRM1,10250,3,2
STAB1,23166,3,2
STARD5,80765,3,2
STEAP3,55240,3,1
STIP1,10963,3,3
STK16,8576,3,2
STMN1,3925,3,2
SUCO,51430,3,2
SUSD2,56241,3,3
SYNE1,23345,3,3
TARDBP,23435,3,2
TBC1D22B,55633,3,3
TCHP,84260,3,3
TCIM,56892,3,2
TDO2,6999,3,2
TEAD1,7003,3,2
TECR,9524,3,2
TELO2,9894,3,2
TEX15,56154,3,2
TGFA,7039,3,1
TGFB2,7042,3,3
TGFBI,7045,3,2
TGIF1,7050,3,1
TH,7054,3,2
THEM4,117145,3,2
THRA,7067,3,3
THRSP,7069,3,3
THY1,7070,3,2
TM9SF3,56889,3,1
TMED7,51014,3,2
TMEM67,91147,3,2
TNFAIP3,7128,3,1
TNFAIP6,7130,3,1
TNFAIP8,25816,3,1
TNKS1BP1,85456,3,2
TNNI3,7137,3,2
TNS3,64759,3,2
TOMM20,9804,3,2
TPP1,1200,3,1
TRIB1,10221,3,2
TRIM47,91107,3,1
TSPAN31,6302,3,2
TSPAN4,7106,3,2
TSPYL4,23270,3,3
TTC19,54902,3,2
TTPAL,79183,3,2
TUBA1A,7846,3,2
TUBB6,84617,3,2
TXN,7295,3,3
UBAP2L,9898,3,1
UBR4,23352,3,2
ULK1,8408,3,2
UQCR10,29796,3,2
UQCRFS1,7386,3,2
UTY,7404,3,2
VAC14,55697,3,1
VPS50,55610,3,2
VSNL1,7447,3,2
WNK1,65125,3,3
WNT3A,89780,3,1
WNT5A,7474,3,2
WT1,7490,3,1
XPO1,7514,3,1
ZBTB4,57659,3,2
ZC3H6,376940,3,2
ZCCHC2,54877,3,2
ZDHHC17,23390,3,3
ZDHHC18,84243,3,1
ZFHX4,79776,3,3
ZFP36L2,678,3,2
ZFYVE28,57732,3,1
ZMIZ1,57178,3,2
ZMPSTE24,10269,3,2
ZNF207,7756,3,1
AACS,65985,2,2
AAGAB,79719,2,2
AASDH,132949,2,2
ABCA1,19,2,2
ABCA6,23460,2,2
ABCA9,10350,2,2
ABCC2,1244,2,2
ABCC5,10057,2,2
ABCC8,6833,2,2
ABCD1,215,2,2
ABCD2,225,2,2
ABHD10,55347,2,2
ABL2,27,2,2
ACAA1B,235674,2,2
ACACB,32,2,1
ACAD11,84129,2,2
ACADL,33,2,1
ACADVL,37,2,2
ACAP2,23527,2,2
ACAT1,38,2,1
ACAT2,39,2,2
ACIN1,22985,2,1
ACKR2,1238,2,2
ACO1,48,2,2
ACOT1,641371,2,2
ACOT11,26027,2,1
ACOT4,122970,2,1
ACOXL,55289,2,1
ACP2,53,2,1
ACRV1,56,2,1
ACSM5,54988,2,1
ACTN2,88,2,2
ACTR1B,10120,2,1
ACTR2,10097,2,2
ACTR5,79913,2,2
ACTR8,93973,2,2
ACTRT3,84517,2,2
ACVR2B,93,2,1
ACY1,95,2,2
ACY3,91703,2,2
ADAM10,102,2,1
ADAM5,255926,2,2
ADAM9,8754,2,2
ADAMTS10,81794,2,2
ADAMTSL1,92949,2,1
ADD1,118,2,2
ADGRE5,976,2,2
ADH6,130,2,1
ADHFE1,137872,2,2
ADIPOQ,9370,2,1
ADM,133,2,2
ADORA1,134,2,1
ADORA2A,135,2,2
ADRB1,153,2,2
AEBP1,165,2,2
AFF4,27125,2,2
AFG2A,166378,2,2
AFP,174,2,1
AGAP3,116988,2,2
AGAP5,729092,2,1
AGL,178,2,2
AGPAT2,10555,2,2
AGPAT4,56895,2,2
AGXT,189,2,2
AHCY,191,2,2
AHRR,57491,2,1
AIF1,199,2,2
AIFM3,150209,2,2
AK2,204,2,2
AK4,205,2,2
AKNA,80709,2,2
AKR1A1,10327,2,2
AKR1B1,231,2,2
AKR1B10,57016,2,1
AKR1C14,105387,2,1
AKT1S1,84335,2,2
ALDH1L2,160428,2,2
ALDH3A2,224,2,1
ALDH4A1,8659,2,2
ALDH6A1,4329,2,2
ALDOB,229,2,2
ALDOC,230,2,1
ALG5,29880,2,2
ALYREF,10189,2,2
AMD1,262,2,2
AMDHD1,144193,2,2
AMDHD2,51005,2,2
AMOTL2,51421,2,1
AMPD1,270,2,2
AMPD2,271,2,1
AMY1A,276,2,1
AMZ1,155185,2,2
ANGPT2,285,2,2
ANKRD20A3P,441425,2,1
ANKRD33B,651746,2,2
ANKRD40,91369,2,2
ANKRD7,56311,2,1
ANKRD9,122416,2,2
ANO6,196527,2,1
ANTXR1,84168,2,2
ANXA11,311,2,1
ANXA1A,334724,2,1
ANXA2P2,304,2,1
ANXA3,306,2,2
ANXA6,309,2,1
ANXA7,310,2,2
AOC1,26,2,1
AP2B1,163,2,2
AP2M1,1173,2,1
APAF1,317,2,1
APBA2,321,2,1
APBB2,323,2,2
APCS,325,2,2
API5,8539,2,2
APLF,200558,2,1
APMAP,57136,2,2
APOB,338,2,1
APOC2,344,2,2
AQP11,282679,2,2
AQP2,359,2,1
AQP5,362,2,1
ARF1,375,2,2
ARG2,384,2,1
ARHGAP1,392,2,2
ARHGAP17,55114,2,2
ARHGAP5,394,2,2
ARHGEF18,23370,2,2
ARHGEF19,128272,2,2
ARHGEF40,55701,2,1
ARID1A,8289,2,2
ARID5B,84159,2,2
ARL14EP,120534,2,2
ARL15,54622,2,2
ARL4D,379,2,2
ARL8B,55207,2,1
ARMCX1,51309,2,2
ARNT,405,2,1
ARNT2,9915,2,1
ARRDC2,27106,2,2
ASAP1,50807,2,2
ASCC3,10973,2,2
ASF1A,25842,2,2
ASNS,440,2,2
ASXL1,171023,2,2
ASXL2,55252,2,2
ATAD1,84896,2,1
ATAD3C,219293,2,1
ATF7,11016,2,1
ATG14,22863,2,1
ATG2B,55102,2,2
ATG4B,23192,2,1
ATL2,64225,2,1
ATOSA,56204,2,2
ATP12A,479,2,2
ATP1B1,481,2,2
ATP1B2,482,2,2
ATP5C1,419108,2,2
ATP5F1D,513,2,2
ATP6,4508,2,2
ATP6AP1,537,2,2
ATP6V1C1,528,2,1
ATP8B4,79895,2,2
ATPAF1,64756,2,2
ATXN1,6310,2,2
ATXN7,6314,2,1
ATXN7L3,56970,2,2
AURKA,6790,2,1
AVIL,10677,2,2
AVL9,23080,2,1
AXIN1,8312,2,2
B3GALNT1,8706,2,2
B4GALT7,11285,2,1
BACH2,60468,2,1
BAG2,9532,2,2
BAZ1B,9031,2,2
BBIP1,92482,2,2
BBLN,79095,2,1
BBOX1,8424,2,2
BCAR3,8412,2,2
BCAS1,8537,2,2
BCL2L11,10018,2,2
BCL2L2,599,2,2
BCL7B,9275,2,2
BCLAF1,9774,2,1
BCO1,53630,2,1
BCR,613,2,1
BEX4,56271,2,2
BFSP2,8419,2,1
BGN,633,2,1
BHMT,635,2,2
BIRC2,329,2,2
BIRC3,330,2,2
BLM,641,2,2
BLMH,642,2,1
BLTP1,84162,2,2
BLVRA,644,2,1
BMI1,648,2,2
BMP6,654,2,1
BOK,666,2,1
BPHL,670,2,1
BPNT2,54928,2,2
BRD3,8019,2,2
BRD8,10902,2,2
BRPF3,27154,2,2
BSDC1,55108,2,2
BTBD6,90135,2,1
BTBD9,114781,2,1
BTG1,694,2,2
BUB1,699,2,1
C12ORF50,160419,2,1
C12ORF75,387882,2,1
C1QB,713,2,2
C1QTNF6,114904,2,1
C1R,715,2,1
C5AR2,27202,2,2
C8G,733,2,2
CA3,761,2,2
CABLES1,91768,2,2
CABYR,26256,2,2
CACNA2D1,781,2,2
CACNG2,10369,2,2
CACYBP,27101,2,2
CADM3,57863,2,2
CADPS2,93664,2,2
CALCA,796,2,1
CALCRL,10203,2,2
CAMK4,814,2,1
CAMKK2,10645,2,2
CAMTA2,23125,2,2
CAP1,10487,2,2
CAPN2,824,2,2
CAPZA2,830,2,1
CARD10,29775,2,2
CARHSP1,23589,2,2
CASP2,835,2,2
CASP6,839,2,2
CBARP,255057,2,2
CBFA2T2,9139,2,2
CBFA2T3,863,2,2
CBL,867,2,2
CBLL1,79872,2,2
CBR1,873,2,2
CCDC174,51244,2,1
CCDC80,151887,2,2
CCDC85A,114800,2,2
CCDC88A,55704,2,1
CCDC97,90324,2,1
CCL21A,18829,2,1
CCL26,10344,2,1
CCN3,4856,2,2
CCN5,8839,2,1
CCNA1,8900,2,1
CCP110,9738,2,2
CCR7,1236,2,2
CCS,9973,2,2
CCT7,10574,2,2
CD163,9332,2,2
CD164,8763,2,2
CD274,29126,2,2
CD2AP,23607,2,1
CD53,963,2,2
CD5L,922,2,2
CD6,923,2,2
CD74,972,2,2
CDC37,11140,2,2
CDC42EP1,11135,2,2
CDH22,64405,2,2
CDHR1,92211,2,2
CDHR5,53841,2,2
CDIN1,84529,2,2
CDK12,51755,2,1
CDK6,1021,2,2
CDKAL1,54901,2,2
CDKN2AIP,55602,2,2
CDKN2B,1030,2,2
CDKN2C,1031,2,2
CDO1,1036,2,1
CDR1,1038,2,2
CDR-2,183779,2,1
CELF2,10659,2,2
CENATAC,338657,2,2
CEP-1,172616,2,1
CEP78,84131,2,2
CEP83,51134,2,1
CERS6,253782,2,2
CES1F,234564,2,1
CFH,3075,2,2
CFI,3426,2,1
CGB3,1082,2,1
CGN,57530,2,1
CHAD,1101,2,2
CHAT,1103,2,2
CHCHD1,118487,2,2
CHCT1,124773,2,1
CHDH,55349,2,1
CHKA,1119,2,2
CHPF2,54480,2,2
CHRAC1,54108,2,2
CHST13,166012,2,1
CIART,148523,2,2
CIDEB,27141,2,2
CIDEC,63924,2,1
CILK1,22858,2,2
CISD2,493856,2,2
CISH,1154,2,2
CIT,11113,2,2
CKAP5,9793,2,1
CLCN6,1185,2,1
CLDN11,5010,2,1
CLDN5,7122,2,1
CLDNI,569084,2,1
CLIP4,79745,2,1
CLMN,79789,2,2
CLOCK,9575,2,1
CLSPN,63967,2,2
CMBL,134147,2,2
CNN1,1264,2,1
CNNM2,54805,2,1
CNP,1267,2,1
CNST,163882,2,1
CNTN4,152330,2,2
CNTRL,11064,2,2
COA3,28958,2,2
COA8,84334,2,2
COBLL1,22837,2,2
COG7,91949,2,2
COL4A2,1284,2,1
COL6A3,1293,2,1
COMT,1312,2,1
COPS4,51138,2,2
COQ3,51805,2,2
COQ8A,56997,2,2
CORIN,10699,2,2
COX11,1353,2,2
COX15,1355,2,1
COX5A,9377,2,2
COX7A2,1347,2,2
CPA1,1357,2,2
CPA4,51200,2,1
CPEB4,80315,2,2
CPLANE1,65250,2,2
CPLX2,10814,2,2
CPN1,1369,2,2
CPT1A,1374,2,2
CPT2,1376,2,1
CRAT,1384,2,1
CRB2,286204,2,1
CRBN,51185,2,1
CREB3L3,84699,2,2
CREBBP,1387,2,2
CREBZF,58487,2,1
CREM,1390,2,2
CRLS1,54675,2,2
CRTC2,200186,2,2
CRYZ,1429,2,2
CSGALNACT1,55790,2,1
CSN2,1447,2,1
CSPG4,1464,2,1
CSRP2,1466,2,2
CTBP2,1488,2,2
CTDP1,9150,2,2
CTDSP1,58190,2,1
CTDSP2,10106,2,1
CTDSPL2,51496,2,1
CTF1,1489,2,2
CTNNA2,1496,2,1
CTXN1,404217,2,2
CUL5,8065,2,1
CUX1,1523,2,1
CWC22,57703,2,1
CX32,443234,2,1
CXCL5,6374,2,1
CXCL9,4283,2,2
CXCR7,560908,2,1
CYB561D2,11068,2,1
CYC1,1537,2,2
CYP1A2,1544,2,1
CYP20A1,57404,2,2
CYP26A1,1592,2,2
CYP27A1,1593,2,1
CYP2B19,13090,2,1
CYP2C11,29277,2,1
CYP2C38,13097,2,2
CYP2J6,13110,2,2
CYP2R1,120227,2,2
CYP2U1,113612,2,2
CYP3A11,13112,2,2
CYP3A13,13113,2,2
CYP3A2,266682,2,2
CYP4A14,13119,2,1
CYP4F22,126410,2,1
CYP4F3,4051,2,2
CYP51A1,1595,2,2
CYP8B1,1582,2,2
CYS1,192668,2,2
CYSTM1,84418,2,1
DAB2,1601,2,2
DAG1,1605,2,1
DAGLB,221955,2,1
DCAF5,8816,2,2
DCAF6,55827,2,2
DCAKD,79877,2,2
DCD,117159,2,1
DCHS1,8642,2,2
DCLK3,85443,2,1
DCLRE1C,64421,2,1
DCN,1634,2,2
DCTN2,10540,2,1
DCTN3,11258,2,2
DCTN6,10671,2,2
DCUN1D4,23142,2,2
DDC,1644,2,2
DDX21,9188,2,1
DDX3X,1654,2,1
DDX5,1655,2,2
DEDD2,162989,2,1
DEGS2,123099,2,2
DENND2B,6764,2,2
DGAT2,84649,2,1
DGKD,8527,2,2
DHDH,27294,2,2
DHX36,170506,2,2
DHX40,79665,2,2
DIO1,1733,2,2
DIPK1A,388650,2,1
DIS3,22894,2,2
DKC1,1736,2,1
DKK1,22943,2,1
DLGAP1,9229,2,1
DLGAP4,22839,2,2
DLL4,54567,2,2
DMC1,11144,2,2
DMD,1756,2,2
DMPK,1760,2,2
DMTF1,9988,2,1
DMXL1,1657,2,2
DNA2,1763,2,1
DNAJB2,3300,2,2
DNAJB4,11080,2,1
DNAJB6,10049,2,1
DNAJC10,54431,2,2
DNAJC13,23317,2,1
DNAJC2,27000,2,2
DNAJC21,134218,2,2
DNAJC28,54943,2,2
DNAJC3,5611,2,2
DNASE1,1773,2,2
DNASE2,1777,2,1
DNM1,1759,2,1
DNMT3A,1788,2,2
DOK7,285489,2,1
DOP1A,23033,2,2
DPY19L1,23333,2,2
DPY19L4,286148,2,2
DRD4,1815,2,2
DRP2,1821,2,2
DSG2,1829,2,1
DTX3L,151636,2,1
DTYMK,1841,2,2
DUSP12,11266,2,2
DUSP13,616048,2,2
DUSP5,1847,2,1
DUSP6,1848,2,1
DUT,1854,2,2
DYNC1I2,1781,2,1
E2F7,144455,2,2
E2F8,79733,2,2
EAR2,13587,2,1
EDA2R,60401,2,1
EDEM1,9695,2,2
EEF1A1,1915,2,2
EEF1A2,1917,2,1
EEF1D,1936,2,2
EEF1E1,9521,2,1
EEIG1,399665,2,2
EEPD1,80820,2,2
EFCAB14,9813,2,1
EFNA5,1946,2,1
EFNB2,1948,2,1
EHD2,30846,2,2
EHD3,30845,2,2
EHD4,30844,2,2
EIF1,10209,2,1
EIF1A,13664,2,1
EIF1B,10289,2,1
EIF2S2,8894,2,2
EIF3A,8661,2,2
EIF3I,8668,2,2
EIF3L,51386,2,1
EIF3M,10480,2,2
EIF4A1,1973,2,1
EIF4EBP2,1979,2,2
EIF4G2,1982,2,1
EIF5,1983,2,1
EIF6,3692,2,1
ELAVL3,1995,2,1
ELF1,1997,2,2
ELK4,2005,2,2
ELL2,22936,2,2
ELN,2006,2,2
ELOF1,84337,2,2
ELOVL3,83401,2,1
EMC8,10328,2,2
EMG1,10436,2,2
EMILIN1,11117,2,1
EML5,161436,2,1
EMP1,2012,2,1
EMP2,2013,2,2
ENC1,8507,2,2
ENO2,2026,2,1
ENSA,2029,2,2
ENTPD1,953,2,1
ENY2,56943,2,2
EP400,57634,2,2
EPB41L1,2036,2,2
EPGN,255324,2,2
EPHA3,2042,2,2
EPRS1,2058,2,2
ER,246870,2,1
ERBIN,55914,2,2
ERC2,26059,2,1
ERCC6L2,375748,2,2
ERH,2079,2,1
ERMP1,79956,2,2
ESCO1,114799,2,2
ESD,2098,2,1
ESF1,51575,2,1
ESR2A,317734,2,2
ETFA,2108,2,2
ETFB,2109,2,2
ETNPPL,64850,2,1
EXOC3,11336,2,2
EXPH5,23086,2,1
EXTL1,2134,2,2
EYA1,2138,2,2
EYA2,2139,2,1
F11R,50848,2,2
F2,2147,2,2
F2R,2149,2,1
F3,2152,2,1
F8,2157,2,2
F9,2158,2,2
FABP1,2168,2,2
FADS2,9415,2,1
FAM114A1,92689,2,1
FAM157C,100996541,2,1
FAM168A,23201,2,2
FAM171A1,221061,2,1
FAM174B,400451,2,2
FAM177B,400823,2,1
FAM182A,284800,2,1
FAM193A,8603,2,2
FAM219B,57184,2,2
FAM27E3,100131997,2,1
FAM47E,100129583,2,2
FAM78A,286336,2,2
FAM89B,23625,2,2
FANCL,55120,2,2
FASLG,356,2,2
FAXDC2,10826,2,2
FBLN1,2192,2,2
FBLN5,10516,2,2
FBRS,64319,2,1
FBXL20,84961,2,1
FBXL5,26234,2,1
FBXO15,201456,2,2
FBXO32,114907,2,2
FBXW2,26190,2,1
FCF1,51077,2,2
FCHSD2,9873,2,2
FCRLA,84824,2,1
FDFT1,2222,2,2
FECH,2235,2,2
FEM1B,10116,2,2
FERMT3,83706,2,2
FEZ2,9637,2,1
FFAR1,2864,2,2
FGF1,2246,2,1
FGF18,8817,2,2
FGF2,2247,2,1
FGF21,26291,2,2
FGFR1,2260,2,2
FGFR2,2263,2,2
FHDC1,85462,2,1
FHL1,2273,2,2
FIBCD1,84929,2,1
FIRRE,286467,2,1
FKBP14,55033,2,2
FKBP1A,2280,2,2
FKRP,79147,2,1
FLG,2312,2,1
FLII,2314,2,1
FLNA,2316,2,2
FLOT1,10211,2,2
FNBP4,23360,2,2
FNDC3A,22862,2,1
FNDC5,252995,2,1
FOXA1,3169,2,1
FOXF1,2294,2,1
FOXF2,2295,2,2
FOXN3,1112,2,2
FOXP1,27086,2,2
FRAS1,80144,2,1
FREM2,341640,2,2
FRMD3,257019,2,2
FSTL3,10272,2,2
FSTL4,23105,2,2
FTL1,14325,2,1
FTSJ3,117246,2,2
FUBP1,8880,2,2
FXYD5,53827,2,1
FXYD6,53826,2,1
FYTTD1,84248,2,2
FZD1,8321,2,2
G6PD2,14380,2,1
GAA,2548,2,2
GAB1,2549,2,2
GABPB1,2553,2,2
GABRR2,2570,2,2
GAL,51083,2,2
GAL3ST1,9514,2,1
GALC,2581,2,2
GALNT13,114805,2,2
GALNT2,2590,2,1
GAS1,2619,2,2
GAS2L3,283431,2,1
GATD1,347862,2,2
GATM,2628,2,2
GBP2,2634,2,1
GBP7,388646,2,2
GCAT,23464,2,2
GCK,2645,2,1
GDA,9615,2,1
GFER,2671,2,1
GFRA1,2674,2,1
GGCX,2677,2,2
GGPS1,9453,2,2
GHR,2690,2,1
GINS1,9837,2,2
GJB3,2707,2,2
GK,2710,2,2
GLDC,2731,2,2
GLMP,112770,2,1
GLRX3,10539,2,2
GLS2,27165,2,2
GLYAT,10249,2,2
GMDS,2762,2,2
GMFB,2764,2,2
GMPPA,29926,2,2
GMPR,2766,2,2
GNA11,2767,2,1
GNAQ,2776,2,1
GNAT1,2779,2,2
GNPAT,8443,2,2
GNPDA1,10007,2,2
GNPTG,84572,2,2
GNRH1,2796,2,2
GON4L,54856,2,2
GOT2,2806,2,1
GPBP1,65056,2,1
GPC2,221914,2,2
GPR21,2844,2,2
GPR27,2850,2,2
GPR35,2859,2,1
GPRC5A,9052,2,1
GPRC5C,55890,2,2
GPT2,84706,2,2
GPX5,2880,2,2
GRAMD1C,54762,2,2
GRAMD2B,65983,2,1
GRB2,2885,2,2
GRIA3,2892,2,2
GRIN2A,2903,2,1
GSE1,23199,2,1
GSPT1,2935,2,2
GST-4,177886,2,1
GSTM4,2948,2,2
GTF2IRD1,9569,2,1
GTPBP3,84705,2,2
GTPBP6,8225,2,2
GXYLT1,283464,2,2
GYS2,2998,2,2
H19,283120,2,1
H1F4,50709,2,1
H2AC18,8337,2,2
H2AC8,3012,2,2
H2-K1,14972,2,1
H2-Q7,15018,2,1
H3C15,333932,2,1
H3C7,8968,2,1
H3F3B,15081,2,1
H4C15,554313,2,1
H4C16,121504,2,2
H4C8,8365,2,2
HACD2,201562,2,1
HACD4,401494,2,1
HACL1,26061,2,2
HAND2,9464,2,2
HARS1,3035,2,2
HAUS2,55142,2,1
HDAC2,3066,2,2
HDAC5,10014,2,1
HDAC7,51564,2,1
HDAC9,9734,2,2
HDGFL1,154150,2,2
HECTD3,79654,2,2
HELT,391723,2,1
HERC2,8924,2,1
HERPUD1,9709,2,2
HERPUD2,64224,2,2
HGD,3081,2,2
HGF,3082,2,1
HGFAC,3083,2,1
HGH1,51236,2,2
HIBCH,26275,2,2
HINT1,3094,2,2
HINT2,84681,2,1
HIPK2,28996,2,1
HIPK3,10114,2,1
HIVEP3,59269,2,2
HLA-B,3106,2,1
HLA-F,3134,2,1
HMBOX1,79618,2,2
HMBS,3145,2,2
HMGCL,3155,2,2
HMGCS2,3158,2,2
HMGN5,79366,2,1
HMT-1,41925,2,1
HNRNPA0,10949,2,2
HNRNPA2B1,3181,2,1
HNRNPAB,3182,2,2
HNRNPD,3184,2,2
HNRNPH2,3188,2,1
HNRNPLL,92906,2,2
HOMER2,9455,2,1
HOMEZ,57594,2,2
HOPX,84525,2,1
HOXA6,3203,2,1
HOXC9,3225,2,1
HPCA,3208,2,2
HPCAL1,3241,2,2
HPGD,3248,2,2
HRAS,3265,2,1
HRH1,3269,2,2
HS3ST2,9956,2,2
HSD17B10,3028,2,2
HSD3B,111785,2,1
HSD3B2,3284,2,2
HSD3B6,15497,2,1
HSF2,3298,2,1
HSP70.1,100126123,2,1
HSPA13,6782,2,2
HSPB6,126393,2,2
HSPB8,26353,2,2
HSPE1,3336,2,2
HTT,3064,2,1
HUWE1,10075,2,1
HYAL1,3373,2,1
HYI,81888,2,1
IARS2,55699,2,1
IBSP,3381,2,1
IDH3A,3419,2,1
IDI1,3422,2,2
IDS,3423,2,2
IER5,51278,2,2
IFI27,3429,2,2
IFI27L2A,76933,2,1
IFI44,10561,2,2
IFIT1,3434,2,2
IFITM3,10410,2,2
IFNGR2,3460,2,2
IFRD1,3475,2,1
IGF1RA,245701,2,1
IGFBP1A,317638,2,1
IGFBP2,3485,2,2
IGFBP2B,798920,2,1
IGFBP6B,100301946,2,1
IGHA1,3493,2,1
IGHM,3507,2,1
IHH,3549,2,2
IL13RA1,3597,2,2
IL15,3600,2,2
IL15RA,3601,2,2
IL17F,112744,2,1
IL17RD,54756,2,2
IL1RL1,9173,2,1
IL1RL2,8808,2,1
IL21,59067,2,1
IL33,90865,2,2
IL6ST,3572,2,2
ILF3,3609,2,2
ILK,3611,2,2
IMPACT,55364,2,2
INAFM2,100505573,2,2
INF2,64423,2,2
INHBB,3625,2,2
INMT,11185,2,1
INPP4A,3631,2,1
INPP4B,8821,2,2
INPP5A,3632,2,2
INPPL1,3636,2,2
INS,3630,2,1
INTS10,55174,2,2
INTS2,57508,2,2
INTU,27152,2,2
IPP,3652,2,2
IQGAP1,8826,2,1
IRAG2,4033,2,2
IRAK2,3656,2,1
IRAK3,11213,2,2
IREB2,3658,2,2
IRF6,3664,2,2
IRGM1,15944,2,1
ITGA3,3675,2,2
ITGAV,3685,2,1
ITGB4,3691,2,2
ITIH2,3698,2,2
ITIH4,3700,2,1
ITM2C,81618,2,1
ITPA,3704,2,2
ITSN1,6453,2,2
IVNS1ABP,10625,2,2
IZUMO3,100129669,2,1
JAK1,3716,2,1
JCHAIN,3512,2,2
JDP2,122953,2,2
JMJD4,65094,2,1
JUND,3727,2,2
KALRN,8997,2,2
KANSL2,54934,2,1
KANSL3,55683,2,2
KBTBD11,9920,2,1
KBTBD6,89890,2,2
KCNAB1,7881,2,2
KCNQ5,56479,2,2
KCTD1,284252,2,2
KCTD9,54793,2,1
KDM5A,5927,2,2
KDM6A,7403,2,1
KDM6B,23135,2,2
KDR,3791,2,2
KHK,3795,2,2
KIAA2013,90231,2,1
KIDINS220,57498,2,1
KIF11,3832,2,2
KIF15,56992,2,1
KIF1C,10749,2,2
KIF4A,24137,2,1
KIRREL3,84623,2,2
KL,9365,2,2
KLF15,28999,2,1
KLF9,687,2,2
KLHDC1,122773,2,2
KLHL23,151230,2,2
KLHL24,54800,2,2
KLK1B21,16616,2,1
KLK3,354,2,1
KNTC1,9735,2,1
KPNA4,3840,2,2
KPNA6,23633,2,1
KRT17,3872,2,1
KRT23,25984,2,2
KRT31,3881,2,1
KRT6B,3854,2,2
KRT8,3856,2,2
KRT83,3889,2,1
KRTAP2-3,730755,2,1
KYNU,8942,2,2
LAMA1,284217,2,2
LAMB1,3912,2,1
LAMTOR5,10542,2,1
LAP3,51056,2,1
LARS1,51520,2,1
LARS2,23395,2,2
LASP1,3927,2,1
LATS1,9113,2,2
LBP,3929,2,2
LDHB,3945,2,2
LDLRAD3,143458,2,2
LEPR,3953,2,2
LGALSL,29094,2,2
LHFPL2,10184,2,1
LHFPL6,10186,2,1
LHPP,64077,2,1
LIFR,3977,2,2
LIG1,3978,2,2
LILRA6,79168,2,2
LMAN1,3998,2,1
LMCD1,29995,2,1
LOXL2,4017,2,2
LPAR1,1902,2,2
LPAR3,23566,2,2
LPP,4026,2,2
LRG1,116844,2,2
LRIT2,340745,2,2
LRP12,29967,2,2
LRP4,4038,2,1
LRP6,4040,2,2
LRRC10,376132,2,2
LRRC15,131578,2,1
LRRC32,2615,2,2
LRRC39,127495,2,1
LRRC47,57470,2,2
LRRC58,116064,2,2
LRRC8C,84230,2,2
LRRTM4,80059,2,1
LRSAM1,90678,2,2
LSS,4047,2,2
LTA,4049,2,2
LTBP3,4054,2,2
LUC7L2,51631,2,1
LUC7L3,51747,2,2
LUZP1,7798,2,2
LY6A,110454,2,1
LY6E,4061,2,2
LY6G6C,80740,2,2
LY9,4063,2,2
LYAR,55646,2,2
LYPD1,116372,2,1
LYZ1,17110,2,1
LZTR1,8216,2,2
MAB21L3,126868,2,1
MAB21L4,79919,2,1
MAD2L1,4085,2,1
MAFG,4097,2,1
MAFK,7975,2,2
MAG,4099,2,2
MAN1B1,11253,2,2
MAN2A2,4122,2,2
MAP1B,4131,2,1
MAP1S,55201,2,2
MAP2K2,5605,2,2
MAP2K5,5607,2,2
MAP3K6,9064,2,2
